parentid,childid,body,category
3615,1,原油価格の連日の最高値更新など、原料高で09年3月期の見通しも苦戦が想定され、いかに製品価格に転嫁できるかが今後の課題となりそうだ,00000000001
3615,2,原油価格の上昇が止まらない,00000000001
3615,15,今回の修正は、ともに終わった期のものだが、原油をはじめ原燃料が下げ基調に変わる気配が感じられないため、09年3月期についても厳しい状況が想定されている,00000000001
3624,1,原油価格が史上最高値を更新し、1バレル＝120ドル目前まで迫ったことで、インフレや個人消費に対する懸念が高まった,10000010001
3624,12,原油価格は、米ドル安や供給懸念を背景に1バレル＝119.90ドルの最高値に上昇した,00000000001
3626,12,総裁は「米景気減速は、原油や米、小麦、コーンミールなどの食品価格、また、鉄鋼価格を引き下げるだろうか,00000000001
3628,1,株式市場とドル相場が軟調なため、投資家の間でオルタナティブ資産を選好する姿勢が強まり、原油価格は1バレル＝120ドル近くまで上昇、過去最高値を更新した,00100000001
3628,2,原油など19商品の先物相場で構成されるロイター／ジェフリーズCRB指数は原油高を背景に一時1.5％以上上昇し、422.91の過去最高値をつけた,00000000001
3628,7,原油以外では非鉄金属、貴金属相場も上昇した,00000000001
3636,1,原油価格の高騰を背景とした輸入額の増加が影響した,00000000001
3637,5,業種別では原油価格の急騰を背景に石油石炭が高いほか、鉱業や海運もしっかり,00000000001
3637,19,原油価格の上昇を好感して、国際石油開発帝石ホールディングス(1605.T)などの石油関連銘柄はしっかり,00000000001
3645,10,原油など商品市況も当時から上昇基調が続いている」（浜口氏）と、収益環境が厳しさを増した点を指摘,00000000001
3649,23,原油など19商品の先物相場で構成されるロイター／ジェフリーズCRB指数は原油高を背景に一時1.5％以上上昇し、422.91の過去最高値をつけている,00000000001
3653,6,業界関係者によると、鉄鉱石や原料炭に加え、スクラップや原油価格、フレート（海上運賃）などの上昇を考えると、08年度は業界全体で3兆円を超えるコスト負担増になり、07年度の9000億円―1兆円を大きく上回る,00000000001
3715,7,原油など19商品の先物相場で構成されるロイター／ジェフリーズCRB指数は1.7％下落,00000000001
3723,5,結局、原油と食料の外的ショックによる上昇とみてとれる,00000000001
3771,2,化学大手イネオスが保有する同製油所は、英国のガソリンとディーゼル油の10分の1を生産するほか、北海からの原油を加工するBPのプラントにスチームを送る重要な役割も果たしている,00000000001
3783,10,原油価格の高騰に伴う石油製品の価格上昇で、販売額が増加した,00000000001
3788,5,FRB当局者は依然、経済の下振れリスクを懸念しているが、一方で原油や食料の値上がりを受けたインフレ圧力にも目配りしている,00001000001
3791,9,専門家らは、ガス団体はOPECほど強い影響力を持つには至らないとし、スポットシステムで取引される原油と異なり、ガスの売買が長期契約に基づくことを理由に挙げた,00000000001
3804,5,同紙はさらに、「ドルが1％下げるたびに、原油は1バレル当たり4ドル上昇する,00000000001
3823,1,第1四半期には原油価格が1バレル＝100ドルを上抜け、過去最高をつけた,00000000001
3833,7,今後の金利据え置き観測がドルを下支え、原油価格の下落につながった,00000000001
3833,8,原油価格の下落で航空株が上昇、エネルギー株は売られた,00000000001
3891,1,原油価格が過去最高をつけたことから石油会社は巨額の利益を得ている,00000000001
3892,7,FRBが昨年9月に利下げに着手して以来、米ドルが下落する一方で原油価格は60％上昇し、1バレル120ドルに迫る水準に到達,00000000001
3902,4,米景気減速の影響が（日本の）輸出や他国に与える影響、市場変動、原油など原材料価格の高騰などの「下振れ要因を注意深く見ていく必要がある」と語った,00000000001
3910,1,ドル高と原油価格の下落を受けてインフレ懸念が後退し、リスク資産への投資意欲が高まった,00000000001
3930,15,市場の一部には「原油などの商品市場に流れていた投機資金が、商品を売って株式にシフトしている可能性もある,00000000001
3962,7,しかしながら、成長見通しのさらなる悪化、金融市場のぜい弱性、原油および一次産品価格の上昇による継続的なインフレ圧力といったリスクが存続,00000000001
3981,2,原油の最高値更新でエネルギー株も堅調だった,00000000001
3986,0,6日の米エネルギー市場は、騰勢の衰える兆しがほとんど見られず、原油、ガソリン、ヒーティングオイルがすべてザラ場で最高値を更新し、他の商品相場の上昇に拍車を掛けた,00000000001
3986,3,上場先物やオプションの取引を仲介しているMFグローバルのエネルギー金属アナリスト、エドワードメイア氏は「原油がすべての商品相場のけん引役になっている」と指摘した,00000000001
3993,0,ゴールドマンサックス(GS.N)はリサーチノートで、供給の伸びが鈍いことから、原油価格は向こう2年間で1バレル＝200ドルまで上昇する可能性がある、との見方を示した,00000000001
3993,5,ただ、原油価格のピークや、原油高が続く期間については不透明だ」との認識を示している,00000000001
3993,6,同社は以前、原油が100ドル台に乗せることをいち早く予想した,00000000001
3997,4,原油価格の上昇も全体的な圧迫要因としては限定的で、大手商社や石油、資源開発など関連株がにぎわった,00000000001
4008,0,原油価格の勢いが止まらない,00000000001
4008,5,市場では「これまでドルヘッジの意味合いで原油が買われた側面もあったが、直近の相場ではこのロジックが崩れている」（大手商社関係者）との声も出ており「安くなったところには買いが入る,00000000001
4008,6,ドルヘッジに関係なく、強いトレンドから原油にマネーが流れる構図に変化はみられず、依然として市場では先高期待が大きい」（SBIフューチャーズ法人営業課の鈴木孝二氏）という,00000000001
4008,7,こうした中でマーケット参加者の注目を集めたのが、原油価格は向こう2年間で1バレル＝200ドルまで上昇する可能性があるとの見方を示したゴールドマンサックス(GS.N)のリサーチノートだ,00000000001
4008,9,ただ、原油価格のピークや、原油高が続く期間については不透明だ」との認識を示し、買いを誘う材料になったとの指摘もある,00000000001
4008,10,これを受けた株式市場では原油の先高感から収益向上期待が膨らんだほか、2日に発表した2009年3月期の連結営業利益見通しが390億円（前期実績は20億0400万円）と鋭角的な回復見込みとなった出光興産(5019.T)の好決算が刺激を与え、石油株が一斉に買われた,00100000001
4040,0,国営イラン通信が8日伝えたところによると、イランのノーザリ石油相は、現在の市場の状況が続けば、原油価格が1バレル＝200ドルまで上昇する可能性があるとの認識を示した,00000000001
4040,1,同相は「現在の状況が続けば、原油が1バレル＝200ドルで供給される局面もあり得ないことではない」と述べた,00000000001
4040,3,原油価格は今週、過去最高の1バレル＝123ドル台に上昇している,00000000001
4056,6,ドル安を背景に原油価格が3日連続最高値で引け、金属価格も上昇したことを受け、シェブロン(CVX.N)やアルコア(AA.N)が買われた,00000000001
4059,9,一方、ドル安を背景に原油価格が3日連続最高値で引け、金属価格も上昇したことから資源関連株に買いが集まりそうだとの見方もあった,00000000001
4062,0,8日の米商品市況は、ディーゼル油需要を背景に原油が1バレル＝124ドル台に上昇し、過去最高値を更新したほか、穀物市場では作付けの遅れで供給懸念が強まり、トウモロコシが最高値を付けた,00000000001
4063,2,一方、ドル安を背景に原油価格が3日連続最高値で引け、金属価格も上昇したことから資源関連株がしっかりとなっている,00000000001
4067,0,大田弘子経済財政担当相は9日、閣議後の会見で、原油価格が過去最高値を更新して上昇を続けていることについて「消費者マインドや企業収益への影響を懸念している」と述べ、「当面、経済に与える影響を十分注視していく」と語った,00000000001
4079,0,石油輸出国機構（OPEC）関係筋は9日、原油価格の上昇が続いた場合、OPECは9月の会合前に、増産の必要性について検討する可能性がある、と明らかにした,00000000001
4080,5,＜金融不安や原油価格の動向次第では株価に下押し圧力＞世界的な信用不安は最悪期を脱したとの認識が広がっているものの、金融問題の終息まで織り込むのは時期尚早のようだ,00100000001
4080,7,原油価格の上昇にも歯止めがかからず、景気、企業業績への悪影響が懸念されている,00000000001
4083,1,金融機関の弱い内容の決算が嫌気されたほか、原油価格が最高値を更新したことが相場を圧迫した,00000000001
4084,1,原油価格の高騰にもかかわらず、輸入が過去最大の減少となったことが背景,00000000001
4086,1,アメリカンインターナショナルグループ（AIG）(AIG.N)の第1四半期決算が過去最大の赤字となったことで金融セクターをめぐる懸念が再燃したほか、原油価格が過去最高値を更新したことが背景,00000000001
4086,6,モルガンアセットマネジメントのシニアバイスプレジデント、バッキーヘルウィグ氏は、原油価格は毎日最高値を更新しており、上昇に歯止めがかからないと指摘,00000000001
4103,2,2009年3月期の低調な企業業績見通しは、ある程度織り込んだ一方で、為替が再び円高に振れていることや、原油価格が最高値を更新したことを受けて警戒感が強まり、上値が重くなりそうだ,00000000001
4103,5,＜金融不安や原油価格の動向次第では株価に下押し圧力＞9日の米国株式市場は、アメリカンインターナショナルグループ（AIG）(AIG.N)の第1四半期決算が過去最大の赤字となったことで金融セクターをめぐる懸念が再燃したほか、米原油先物価格が126ドルを突破したことでインフレ懸念が高まり反落した,00100000001
4108,3,一方、原油価格の最高値更新を受けて、石油関連株は上昇している,00000000001
4109,6,前週の米株市場は、原油価格の上昇に幾分圧迫された,00000000001
4115,9,「為替や原油価格、国内企業決算などで、買い上がるエネルギーには乏しい」（国内証券）との見方が出ており、方向感のなさが浮き彫りとなっている,00000000001
4141,2,原油価格の下落はインフレ懸念の後退につながった,00000000001
4146,0,12日の米商品市況は原油が過去最高値を更新したが、利食い売りが出て下落して取引を終了したほか、トウモロコシの作付け進捗状況が改善したことが穀物相場全般を圧迫した,00000000001
4146,3,貴金属は金が原油に小幅連れ安したが、銅は6日営業ぶりに反発した,00000000001
4153,3,一方、原油価格がいったん下落したことなどから、石油石炭はさえない,00000000001
4196,1,原油価格が過去最高値を更新したことでインフレ懸念が一段と高まった,00000000001
4198,5,原油価格が過去最高値を更新したことでインフレ懸念が一段と高まったという,00000000001
4205,1,インフレについては、原油と食品価格が上昇している結果、今後数カ月でかなり上昇すると見られている,10000000001
4265,4,＜国際商品市況の上昇が最大の景気悪化要因に＞「世界経済が4％程度の成長に多少減速する程度だと、原油価格はさらに上がる可能性もある」─日銀内では4月の展望リポートを出す以前から、世界景気の下ぶれの度合いと商品市況の上昇のバランスに相当リスクがあるとの見方が強まっていた,00000000001
4265,6,5月に入っても原油価格の上昇は止まらず、新興国では食料不足による暴動も起きている,00000000001
4273,1,原油価格の下落を受けてインフレ懸念が後退したほか、アイカーン氏による、ヤフーYHOO.Oの取締役会メンバーを選任する委任状争奪戦の動きを受け、ハイテク株が上昇した,00000000001
4273,10,今週、原油価格は126.98ドルまで上昇し、過去最高値を更新していた,00000000001
4273,11,コーエンの上場株式トレーディング部門責任者、トッドレオーネ氏は「原油価格は依然として高い水準だが、下落したことは好材料となった」と指摘した,00000000001
4289,12,一方、名目が低かったのは、想定以上に原油価格が上昇し海外への支払い分が増えた」と説明し、「おおむね政府経済見通しに沿った動きだ」と評価した,00000000001
4309,2,各国の株価や金利、原油など他市場の値動きも、マネーフローの行方を見極める観点から引き続き注目材料となりそうだ,00100000001
4315,1,弱い米消費者信頼感指数が圧迫する一方、原油価格が大幅上昇しエネルギー株を押し上げた,00000000001
4321,1,輸出が減少する一方で、ユーロ高と原油価格の上昇により輸入が増加したことが背景,00000000001
4324,2,同大統領は、サウジアラビアの首脳陣に対し、原油価格の高騰が複数の原油消費国の経済に打撃を与えているとの見解を明確に示したと明かした,00000000001
4327,4,原油価格の上昇が止まらず、資源高、食料品の高騰など世界的にインフレ懸念が強まっており、日銀は、現在の日本経済の最大のリスクは、コスト増による企業収益圧迫や家計の実質所得の減少だとみている,00000000001
4348,1,原油価格の上昇を材料に海外勢が日本でも資源関連株を買い進んでいる,00000000001
4358,4,津田次官は景気の現状について「総じて足踏み状態」との認識を示すとともに、GDPにおいて民間設備投資が前期比マイナス0.9％に落ち込んだ点をあげ、「背景として原油など素材価格が上昇して企業収益が圧迫されている,10000000001
4366,2,米景気先行指数は低迷する消費者信頼感への懸念を緩和し、原油価格の上昇がインフレ圧力を強めた場合、連邦準備理事会（FRB）には年内利上げの余地があるとの見方を支援した,00000000001
4383,1,その上で「金融市場の混乱は最悪期を脱したとの見方もある」としながら、原油や食料品の価格は高騰しており、「金融マクロ経済政策の運営も一段と難しくなっている,00000000001
4383,3,さらに、今回の市場の混乱について「国際的な資金の流れという角度から見ると、（問題の）顕在化前は世界的に潤沢な資金が高いリターンを求め、過大なレバレッジやリスクテークにつながっていた面があった」と指摘し、「金融市場の混乱で、一部は原油や食料品に向かい価格押し上げ要因になっているとの指摘もあり、価格高騰による生活や物価への悪影響に対する政策努力が求められている」と語った,00000000001
4396,7,こうした状況下で「世界経済も、引き続き下ブレリスクが高いほか、原油価格が史上最高値を更新するなどインフレ方向のリスクも高まっている」との認識を示した,00000000001
4410,4,原油価格の上昇や4月の米卸売物価指数（PPI）のコア指数が予想を上回る伸びとなったことを受けて個人消費への懸念が強まった,00000010001
4429,5,原油価格次第では、短期的にはポジションの解消を巻き込みドル売り／株売りが続く可能性がある、との見方も出てきた,00000000001
4430,3,5月月報全文では、輸入物価について「国際商品市況高を受けて上昇している」との判断を示し、原油価格が「最高値を更新」、非鉄金属は「総じて高値圏の動きが続いている」、国内商品市況についても、国際商品市況の動きなどを反映して「上昇している」として、前月よりも上昇度合いを強調する表現に変更している,00000000001
4440,1,この日米エネルギー省エネルギー情報局（EIA）が発表した週間統計で、原油在庫が予想外に減少したことが背景,00000000001
4441,8,議事録は「メンバーは、原油と商品価格の継続的な上昇と、インフレ期待が過去数カ月間で上昇した事実を踏まえ、インフレ見通しへの上向きリスクを懸念している」と指摘した,00000000001
4442,8,議事録は「メンバーは、原油と商品価格の継続的な上昇と、インフレ期待が過去数カ月間で上昇した事実を踏まえ、インフレ見通しへの上向きリスクを懸念している」と指摘した,00000000001
4447,4,米エネルギー省エネルギー情報局（EIA）が21日発表した週間石油在庫統計で、原油在庫が市場予想に反して減少したことなどが材料,00000000001
4448,4,また、ボーイング(BA.N)の最高経営責任者（CEO）が、航空会社の成長は原油高によって妨げられているとの見方を示したことも、原油に関する不安を高めた,00000000001
4450,5,市場では「原油価格がどこまで上がるかわからないという不透明感があるため、原油高によるインフレ警戒で利下げ打ち止めになる一方で消費を圧迫するのではないかという警戒感が広がっている」（大和証券SMBCグローバルプロダクト企画部部長、高橋和宏氏）と受け止められている,00000000001
4450,7,米原油先物が最高値を更新、時間外取引で1バレル＝134ドルを突破するなど上値追いとなっており、原油価格にらみの展開になりそうだ,00000000001
4450,9,原油価格次第だが、テクニカル面で節目になる1万3800円割れの水準を維持できるかどうかがポイントだ」（大和証券SMBC、高橋和宏氏）という,00000000001
4459,2,米国株安を受けて海外勢が売りを出したほか、取引時間中に進行したドル安／円高や原油価格の上昇がさらに売りを強め、薄商いのなかで日経平均は一時1万3600円台まで下値を切り下げた,00000000001
4459,13,「もともと米リセッションを予想していた向きも多く、原油価格以外は想定をはずれたわけではない,00000000001
4461,0,町村信孝官房長官は22日午前の会見で、原油価格の高騰が進んでいることについて「国民生活全体に影響が出ているのは事実,00000000001
4469,12,一方、原油価格をはじめとする国際商品市況の高騰が続いており、世界経済のインフレ方向のリスクも高まっている」と述べ、「国際金融資本市場や世界経済の動き、さらには、原材料価格の上昇の影響などについては、引き続き注視していく必要があると考えている」とした,00000000001
4472,11,ただ、センチメントが振れているだけで、原油価格以外はもともとリセッションをみていた米国景気にしても為替にしても想定からはずれたわけではない,00000000001
4475,17,みずほコーポレート銀行国際為替部次長の竹中浩一氏は、ユーロ買い／ドル売りを誘う株価や原油価格などを見極める必要性を強調しながらも、信用不安の後退などから「いったん（103円台の上値に）戻るシナリオ」を想定する,00100000001
4483,2,同委員会が4月28日に発表した春季経済見通しは、原油価格が平均101.2ドルとの前提に基づいていたが、原油価格は今週135ドルを上回って上昇している,00000000001
4483,3,同報道官は「（原油価格の）実際の数値は年末までわからないが、これを想定値の替わりに用いるとすれば、成長率が低くなるのはかなり明白だ」と述べた,00000000001
4483,5,また、成長率に影響する要因は原油だけではなく、為替レートや商品価格、インフレにも影響されると指摘,10000000001
4483,6,「4月28日時点で想定したよりも高い原油価格がわれわれの見通しにどう影響するか、現時点では予想できない」と語った,00000000001
4485,1,原油価格が最高値から下落したことや、公益事業セクターでの買収提示を受け楽観的な見方が高まった,00000000001
4486,0,ポールソン米財務長官は22日、原油価格の上昇はひっ迫する供給と世界的な需要の高まりを反映したもので、投機筋が原因ではないとの見方を示した,00000000001
4487,1,ユンケル首相は議会での年次演説で「この政権発足当時、ユーロの対ドル相場は1.22ドル、原油価格は1バレル＝39ドルだった,00000000001
4487,2,今ではユーロは1.60ドルで推移しており、原油価格もけさ135ドルに達した」と指摘,00000000001
4488,8,米国景気にはスタグフレーション懸念がくすぶっており、原油価格の動向も予断を許さないことから米ダウの反発力も弱い,00000000001
4494,3,22日の米国株は反発したものの反発力は鈍く、米国景気や原油価格の動向に不透明感がくすぶっていることから参加者は上値に慎重になっている,00000000001
4495,0,額賀福志郎財務相は23日、閣議後の記者会見で、原油価格が過去最高値を更新していることについて、企業収益や、消費者にとっての物価への影響が懸念されるため、注意深く見守るとの認識を示した,00000000001
4496,10,原油価格、世界経済の不透明感が非常に強い」と述べた,00000000001
4496,11,原油価格は2007年初めから170％上昇しており、航空業界では、米国の格安ビジネス便専門のイオスや、格安航空のアロハ航空など、この5カ月で中小航空会社8社が破たんや業務停止に追い込まれている,00000000001
4498,6,ドルの持ち直しが原油の利食い売りを活発にするきっかけとなった,00000000001
4503,2,原油の高騰に代表されるように商品価格の上昇が経済に与える影響について市場では、景気の抑制要因の観点よりもインフレ加速のシナリオがクローズアップされてきた,00000000001
4507,0,米ビッグスリー（3大自動車メーカー）が、原油価格の急騰で苦境に立たされている,00000000001
4507,1,過去2年間、業績の回復は近いとして、投資家債権者従業員にリストラへの理解を求めてきたが、ここにきて原油価格が高騰している,00000000001
4515,2,原油など商品市況の動きにも引き続き関心が集まっている,00000000001
4517,2,原油価格や商品市況の上昇など世界的なインフレ懸念が強まっている一方、日本経済には交易条件の悪化による景気下ブレリスクが高まっている,00000000001
4532,0,26日から始まる1週間の米国株式市場は、夏季のドライブシーズン開始に伴い、原油価格が一段と重要な要因となる見通し,00000000001
4546,12,26日の取引でも原油価格は上昇している,00000000001
4546,14,第一生命経済研究所主席エコノミストの嶌峰義清氏は、原油価格が引き続き高値圏で強含みに推移すると予想している,00000000001
4546,19,＜弱気に傾く心理＞明治ドレスナーアセットマネジメント、トレーディング部長の若林仁氏は「原油とドルについて、読みが弱気にブレてきている,00000000001
4550,4,＜原油など価格変動に着目した経済政策運営が必要＞このように世界日本経済の先行きに不透明感が漂う中で、福田康夫首相からの指示を踏まえ、新たな日本の内需振興策について近くメニューを打ち出す予定であることを明言,00000000001
4550,5,内容に関し、日本が人口減少社会に入る中で「今までと同じ（発想）ではやりにくい」と指摘するとともに、原油や食料などの価格が高騰しており「価格変動に着目した経済政策運営が必要だ」と強調,00000000001
4552,9,最高値の更新が続いている原油価格については「実体経済面からの調整は往々にして時間がかかる,00000000001
4567,0,大田弘子経済財政担当相は27日、閣議後の記者会見で、原油価格が上昇していることについて「大きな懸念を持っている」と述べ、景気に及ぼす影響に警戒感を示した,00000000001
4579,9,しかし原油価格は過去1年で2倍、02年以降では6倍に上昇,00000000001
4585,4,国内の景況感については、原油や食料品の価格上昇を注視しているとし、「価格の上昇ペースがこれ以上加速すれば、国内需要への下押し圧力が高まる懸念がある」と指摘し、景気の先行きは「楽観的に見れる状況ではない」とした,00000000001
4587,2,外国資本が流出したり、投機の標的になりやすい状況に直面しており、「このところの原油価格の高騰は、原油の純輸入国となっているアジア各国の経常黒字減少を連想させ、アジア通貨が売られやすい地合いだ,00000000001
4587,6,原油価格は過去最高の1バレル135.09ドルまで上昇し、現在も133.53ドルと騰勢が続く,00000000001
4601,2,原油価格の大幅下落を受け、ハイテク製品への個人企業支出拡大の期待が高まった,00000000001
4602,5,原油価格の下落や4月米新築1戸建て住宅販売が市場予想を上回ったことなど買い材料が多かった割に「戻り幅が小さい」（新光証券シニアテクニカルアナリストの三浦豊氏）と受け止められている,00000000001
4602,7,ただ為替が1ドル＝104円台まで円安が進んでいるほか、原油価格の大幅下落を受け、ハイテク製品への個人企業支出拡大の期待が高まりナスダック総合指数は36.57ポイント高と大きく上昇,00000000001
4606,2,一方、原油価格の下落を嫌気して鉱業や商社、石油株がさえない,00000000001
4614,1,原油価格の下落で石油や商社など資源関連株が軟化した,00000000001
4614,7,原油価格の下落に関しても「総じてみれば企業業績にプラスの影響を与えるし、過度なインフレ期待も抑えられる,00000000001
4618,0,CIBCワールドマーケッツは27日、中国が北米諸国に対して持つ低賃金の優位性が、原油価格の高騰により間もなく剥落し始める可能性があるとの見方を示した,00000000001
4618,3,原油価格の年初来上昇率は約40％となり、前週は1バレル＝135.09ドルの過去最高値を付けた,00000000001
4618,8,原油価格が同20バレルだった2000年は3000ドルだった,00000000001
4618,9,原油価格が同200ドルに上昇した場合、コストは1万5000ドルに上昇すると試算している,00000000001
4618,11,原油価格の上昇が継続するなか、輸送コストが東アジアから賃金の優位性を奪い始めるのはそう遠いことではない」と述べた,00000000001
4619,10,27日の米商品市場は、原油が節目とされる1バレル＝130ドルを下回って引けたほか、金属や穀物なども軒並み下落した,00000000001
4619,11,原油など19商品の先物相場で構成されるロイター／ジェフリーズCRB指数は1.4％安となっている,00000000001
4619,15,いちよし証券投資情報部チーフストラテジスト、高橋正信氏は「米国株がやや反発したが、原油価格の下落に反応しただけだろう,00000000001
4619,17,原油の動向はまだ不透明で住宅指標も全体として弱い印象は変わらない,00000000001
4621,15,原油価格の下落に関しても「総じてみれば企業業績にプラスの影響を与えるし、過度なインフレ期待も抑えられる,00000000001
4643,15,企業は原油など原材料価格の上昇を吸収し切れないことも予想され、企業業績は下方修正含みとみている,00000000001
4656,0,29日ロイター］原油や石炭など燃料費価格の上昇で、電力会社の苦戦が目立つ,00000000001
4656,4,＜東電は原発停止と原油高の二重苦＞苦戦の背景にあるのは、原油や石炭といった燃料価格の高騰であるのは言うまでもない,00000000001
4656,5,昨年7月に発生した新潟県中越沖地震の影響で柏崎刈羽原子力発電所が全面停止したことに伴い、代替の火力発電燃料費や他電力からの購買電力料、復旧費などのコストアップで苦境に陥った東京電力だけではなく、他の電力各社も原油価格の大幅上昇や原料炭価格の引き上げに頭を痛めている,00000000001
4656,6,ゴールドマンサックス証券アナリストの酒井田浩之氏は「原油価格の上昇ペースがあまりにも早くて対応が追い付いていない上に、公共料金であるため利益確保のため、顧客に負担を強いるのは容易ではなく、積極的な対策も打ちにくい」と指摘する,00000000001
4667,0,米エネルギー省エネルギー情報局（EIA）が29日発表した週間石油在庫統計（5月23日までの週）によると、原油在庫が予想外に減少した,00000000001
4667,2,原油在庫は880万バレル減の3億1160万バレル,00000000001
4667,6,EIAは「（原油在庫の）減少はメキシコ湾岸でタンカーの荷下ろしに一時的な遅れが生じているため」と指摘した,00000000001
4669,1,原油価格の下落を受けてインフレ懸念が後退した,00000000001
4672,1,米週間石油在庫統計で、原油在庫が2004年以来最大の落ち込みとなったものの、世界のエネルギー需要に対する懸念やドル高が弱材料となった,00000000001
4672,8,この日の米原油先物相場は、エネルギー省エネルギー情報局（EIA）発表の週間石油在庫統計で、原油在庫が2004年9月以来最大の880万バレル減となったことを受けて、一時プラス圏に上昇する場面もあった,00000000001
4672,10,EIAは「（原油在庫の）減少はメキシコ湾岸でタンカーの荷下ろしに一時的な遅れが生じているため」と分析している,00000000001
4685,7,為替と債券のポジション巻き戻しが一巡し、原油価格が底打ちすれば、来週以降、ドル高株高の構図が反転する可能性があるため上値を追いにくくなっている」（準大手証券トレーダー）との声が出ていた,00000000001
4686,4,上昇幅が拡大した牛乳、牛肉、卵など食料品がコアCPIの押し上げに寄与したが、暫定税率が失効したことに伴い、原油価格の高騰で価格が上昇していたガソリンがこの月は下落したため、コアCPIの伸び率が鈍化した,00000000001
4687,0,フランスのラガルド経済財務雇用相は、最近のエネルギーコストの高騰が経済成長を脅かしているとの見方を示すとともに、主要8カ国（G8）に対し、原油価格を「耐えられる」水準に引き下げるための協調行動を呼びかけた,00000000001
4687,4,原油価格を耐えられる水準に戻すため、われわれは協調行動をとる必要がある」と主張,00000000001
4690,13,米国では米連邦準備理事会（FRB）がいつ利上げに転じるか読む段階に入っているようで、米債から原油など商品にマネーがシフトする一方、為替ではドルが反発し円安基調となり、日本株には好材料となっている」とみている,00100000001
4696,1,原油など原材料価格や食品などの価格上昇が継続していることから、物価上昇の消費抑制圧力はしばらく続きそうだという,00000000001
4704,3,ユンケル議長は「原油価格が上昇しても、政府は燃料価格に対する税制を見直さないという原則で、われわれは合意している」と強調した,00000000001
4704,4,ただし2005年の合意以来、原油価格はほぼ倍に上昇している,00000000001
4704,5,フランスのサルコジ大統領は今週、原油価格の上昇が続けば、EUは燃料への売上税に上限を設けることを検討すべき、との考えを示している,00000000001
4708,3,ただ、原油価格が上昇したことで警戒感が高まり、上値は限られた,00000000001
4718,1,原油価格の騰勢が一服しており、市場では、世界経済へのマイナスインパクトを懸念する見方が後退している,00000000001
4719,0,2日からの週の米株式市場は、雇用統計など指標が前週に引き続き堅調な内容となり、かつ原油価格が上昇しなければ、力強く6月をスタートする可能性がある,01000000001
4719,5,原油価格は今年に入って史上最高値を更新、消費への影響が懸念されている,00000000001
4719,6,ただこのところは、米商品先物取引委員会（CFTC）による原油市場の監督強化で投機筋が市場から撤退するのではないか、との観測を受けて、原油価格は高値水準から若干押し戻されている,00000000001
4719,7,RDMフィナンシャルの首席市場ストラテジスト、マイケルシェルドン氏は「ここ最近始まった原油価格の下落が、向こう数週間にわたって持続するかどうかがカギだ」と話す,00000000001
4719,8,「このところ株価の支援材料になっている要因は、原油価格の下落と、債券市場からの資金還流だ」との認識を示した,00100000001
4721,5,湾岸の6産油国のうち、クェートを除く5カ国がドルペッグ制を採用しており、原油価格の高騰で景気が過熱していても、米連邦準備理事会（FRB）の利下げに合わせて金利を引き下げる必要がある,00000000001
4724,1,原油価格の騰勢が一服しており、市場では、世界経済へのマイナスインパクトを懸念する見方が後退している,00000000001
4748,0,新日本石油5001.Tの西尾進路社長は2日、ロイターのインタビューに応じ、1バレル当たり130ドルを挟む水準で推移する原油価格が日本の元売り業界に与える影響について、「本当に深刻,00000000001
4748,4,原油価格の見通しについて西尾社長は「（現状から）もっと上昇する可能性もあるが、資金が原油市場から流出することもあるかもしれない」と述べ、現状では予測困難との認識を示した,00000000001
4748,5,西尾社長は「政府が発表したエネルギー白書では、原油価格は50ドルから60ドルが本来の価格で、30ドルから40ドルの投機資金の影響が上乗せされていると指摘するが、われわれと同じ見方だ」と語った,00000000001
4748,6,＜石油、2020年にかつての石炭の立場に＞原油価格の高騰を受け、石油元売り各社は6月出荷分の系列給油所向けのガソリンなど石油製品の卸価格を大幅に引き上げた,00000000001
4756,2,また、地政学的な要因や投機、ドル安により原油価格が高騰していると分析した,00000000001
4756,3,同議長は「地政学的リスクやドルの動向および（原油の）需給に関するリスクに基づいた経験的モデルを用いて投機筋は投機を行う」と指摘,00000000001
4756,4,「しかし論理的には、景気後退や代替エネルギーの増加により今年の（原油）需要は低下する」と語った,00000000001
4763,1,世界の原油価格の高騰が背景にあるという,00000000001
4763,3,カルーソ局長はロイターエネルギーサミットで、米国のエネルギー消費は価格高騰により減少するものの、目先の原油価格を1バレル＝100ドル以下に押し下げるには不十分だと述べた,00000000001
4763,4,局長は「過去数週間みられた原油価格の（ガソリン小売価格への）転嫁が継続している」とし、「原油価格が120─125ドルにとどまれば、（ガソリン小売価格は）4.10ドル前後に上昇する可能性がある」と述べた,00000000001
4763,5,局長は「最大の要因は原油価格にある」と指摘,00000000001
4763,6,ガソリン製油コストに占める原油価格は約73％,00000000001
4768,11,三澤氏は「国内株式は引き続き、原油価格や為替、それを受けた米国市場など外部要因に左右される展開が続く,00000000001
4780,6,住宅市場が安定するまで経済は引き続き一段の減速リスクに直面するとしたほか、原油価格も成長を圧迫する要因だと指摘,00000000001
4780,9,原油や他の商品価格の上昇によるインフレ懸念を強調,00000000001
4786,6,住宅市場が安定するまで経済は引き続き一段の減速リスクに直面するとしたほか、原油価格も成長を圧迫する要因だと指摘,00000000001
4786,9,原油や他の商品価格の上昇によるインフレ懸念を強調,00000000001
