parentid,childid,body,category
6843,5,ただ、マイナスに転じた個人消費については「横ばいが上に向く横ばいか、下に向く横ばいかと問われれば、下向きの横ばいだと解釈すべき」と述べ、8月の月例経済報告で示してきた「おおむね横ばい」より慎重な見方を示した,00000010000
6847,4,個人消費がマイナスに転じ、設備投資も2期連続のマイナスになるなど、内需の柱が軒並み低迷,00000010000
6852,1,高騰する原油価格は交易条件を一段と悪化させ、物価高が個人消費を抑制している,00000010001
6853,3,内外需ともに落ち込み、日本経済のけん引役が見当たらないことに加え、いままで踏ん張っていた個人消費も、賃金の伸び悩みと物価高による消費マインドの悪化を映して06年7‐9月期以来のマイナスに転じ、物価高の国民生活への影響が統計上も裏付けられた格好,00000010000
6860,15,しかし、その後出てきた指標も「生産、輸出、個人消費を含め、全体的に弱いものが多かった」（幹部）との見方を示しており、2カ月連続で判断を引き下げることで、景気の下振れリスクをより警戒する姿勢をにじませる見通し,00000010000
6873,1,根強いクレジット懸念で金融株が売られたほか、原油価格の反発や一部小売の弱い業績見通しを受け、個人消費に対する不安が広がった,00000010001
6873,11,アパレルのリズクレイボーンLIZ.Nが2008年の利益予想を下方修正したことや、百貨店のメーシーズ(M.N)が08年度通年の利益見通しを引き下げ、個人消費の減速によって売上高が落ち込む可能性があると警告したことが嫌気された,00000010000
6876,13,建設ブームやおう盛な個人消費を背景に14年間続いた景気拡大に終止符が打たれる可能性が出てきた,00000010000
6901,1,原油価格の下落を受け、個人消費が回復するとの見方が広がった,00000010001
6929,3,●インフレが個人消費に大きく影響＜東亜銀行のチーフエコノミスト、ポールタン氏＞主に株式市場からの影響で、第2四半期にセンチメントが変化した,10100010000
6929,5,インフレが個人消費に大きく影響していると思う,10000010000
6988,2,過去1カ月間、原油価格の下落が個人消費をわずかに押し上げているが、原油相場の見通しは不透明で警戒感は続いている,00000010001
6988,7,ガソリン価格は7月以降、下落しているが、消費は引き続きさえず、この後も消費動向が注目材料となろう,00000010000
7018,3,原油価格が5月以来の水準に下落したことはポジティブで、インフレや個人消費の低迷に対する懸念を和らげたが、主要株価指数が7月以来大きく変動していることは、市場が一段と下落する可能性が大きいことを示す不吉な兆しだと受け止められている,10000010001
7037,2,7月の「エネルギー原材料価格高を背景に、設備投資や個人消費の伸びが鈍化するなど、さらに減速している」から判断を引き下げた,00000010000
7040,3,個人消費が失速する中、海外経済や原油価格など外部要因が日本経済の減速度合いを左右する公算が大きい,00000010001
7040,6,高騰する原油価格が交易条件を一段と悪化させ、物価高が個人消費を直撃している,00000010001
7053,5,7月の「エネルギー原材料価格高を背景に、設備投資や個人消費の伸びが鈍化するなど、さらに減速している」から判断を引き下げた,00000010000
7088,5,原油価格が過去1カ月間に113ドル付近に下落したことで、個人消費や企業支出がそれほど大きく圧迫されないとの見方が浮上し、09年の見通し改善につながった,00000010001
7160,4,米国に関しては住宅市場に底打ち感が見られないとの見方を共有し、個人消費についても減税効果がはく落してくれば弱まっていく可能性に注意すべきとの意見が何人かの委員から示された,00000010000
7277,10,個人消費などの経済の弱さに関する記述の方がかなり多い,00000010000
7334,3, 景気拡大にブレーキがかかっている現在、個人消費を回復させる環境づくりは一段と難しくなっている,00000010000
7334,8,＜下押し圧力、さらに強まる可能性＞先行きについても、個人消費への逆風はさらに強まる可能性が高い,00000010000
7334,19,年金問題や後期高齢者制度をめぐる混乱は、潜在的な雇用不安とあいまって、消費者心理を冷え込ませ、財布のひもをさらにきつく締めさせる作用をもたらしている,00000010000
7335,1,先行きを占う大きな鍵は個人消費の動向だが、原油高騰などによる物価高で家計の防衛意識は強まる一方だ,00000010000
7335,7,今年の4─6月期は、国内総生産（GDP）の約6割を占める個人消費が7四半期ぶりのマイナスに転じた,10000010000
7335,8,家計は明らかに防衛に走っており、比較的底堅く推移してきた個人消費が大きな変調をみせている,00000010000
7379,0,米商務省が発表した7月の個人所得は予想外に減少した,00000010000
7379,1,また、個人消費（インフレ調整後）は米政府の税還付の効果が薄まる中、4年ぶりの大幅な落ち込みとなった,00000010000
7379,2,個人所得は0.7％減,00000010000
7379,6,一方、個人消費（インフレ調整後）は0.4％減と4年ぶりの大幅な落ち込みとなった,00000010000
7381,8,個人消費の伸びは2008年第4四半期と09年第1四半期にゼロに近づくとの見方が引き続き示された,00000010000
7495,1,米国内外の景気低迷の兆しを背景に個人消費や企業業績に対する警戒感が強まった,00000010000
7497,9,個人消費は大半の地域で軟調で、購買活動は主として生活必需品に集中している、としている,00000010000
7547,16,アールビーエス証券エコノミストの西岡純子氏は「関心はむしろ7─9月期がマイナスになるか、あるいはマイナスの幅がどの程度になるかという点に移っている」とし、「足元で企業収益の悪化や、生産活動が落ち込み始めている状況を考えると、先行きも設備投資の減速が続くとか、物価高の中で個人消費がGDPを押し下げるといった悲観シナリオが台頭しやすい」との見方を示した,10000010000
7719,12,米住宅価格の下落が止まらない場合、個人が保有する資産価格の下落を通じて個人消費を冷やす働きをするほか、米金融機関が抱える不良債権がさらに膨張し、金融機関の貸し渋りがさらに強まって金融面から実体経済を圧迫するリスクがあるからだ,00000010000
7759,12,このため、小売売上高は、中国の個人消費の動向を正確に反映しているとは思わない,10000010000
7777,6,「第3四半期に個人消費がプラス領域に入ったとすれば非常に驚きだ」と述べた,00000010000
7781,7,ワコビア証券（セントルイス）のシニアエコノミスト、ゲーリーセイヤー氏は「エネルギー価格下落が消費者心理を押し上げる一方、雇用市場の悪化は下押し要因になるとみられるが、より多くの消費者がエネルギー価格下落の恩恵を受けているようだ」と述べた,00000010000
7843,0,内閣府が16日発表した8月の消費者態度指数（一般世帯原数値）は前月比1.3ポイント低下の30.1となり、5カ月連続で低下した,00000010000
7843,4,消費者態度指数を構成する「暮らし向き」「収入の増え方」「雇用環境」「耐久消費財の買い時判断」の4つの意識指標すべてが前月比で低下し、このうち「暮らし向き」「耐久消費財の買い時判断」が過去最低水準となった,00000010000
8022,3,＜米国景気停滞は長期化＞国際金融市場の現状について、何人かの委員は、消費者ローンの延滞増加や商業用不動産の価格下落による引当の増加、ARSの買戻し等による米国金融機関の追加損失の発生状況を注視する必要がある、と指摘,00000010000
8176,1,個人消費や在庫の下方修正が主要因となった,00000010000
8293,6,自販連の事務局は「リーマンブラザーズ破たんによる世界的な金融不安が消費者心理にマイナスに働いた」としている,00000010000
8311,2,メーカー各社は、信用危機の影響で消費者心理が悪化、自動車ローン取得もますます困難になっていることが原因、としている,00000010000
8369,2,消費者心理の悪化で販売が上向く兆候は今のところ見られず、市場関係者は各社が業績予想を下方修正する可能性を否定していない,00000010000
8369,6,リーマンブラザーズ破たんに端を発した金融不安で消費者心理が悪化したほか、購入者が信用供与を受けにくくなっており、負の影響はこれまで好調だった小型車にも波及した,00000010000
8427,7,スタンダードアンドプアーズ（S&P）／ケースシラーが9月末に発表した7月の主要20都市圏の住宅価格指数も過去最大の落ち込みを記録,00000010000
8441,4,実体経済への影響について「米国について個人消費は落ちていないようにみえるが、その他は軒並み（低下している）という形になっているのは、間違いなく日本の輸出に影響がでてくる,00000010000
8451,10,消費者心理の悪化次第では回復がさらに後ずれする可能性もあろう,00000010000
8543,1,消費者心理の悪化と信用収縮のスピードは想定以上で、今後は競合の自動車メーカーだけでなく、電機など他業界にも下方修正の動きが広がる可能性がある,00000010000
8543,7,それからわずか2カ月、折からのガソリン高に、金融不安による消費者心理の悪化と信用収縮が加わった,00000010000
8622,1,民間エコノミストの間では、足元の株安や円高が続けば、企業の設備投資や個人消費の減速、世界経済の減速による外需の鈍化、円高に伴う輸出減などで、国内経済は大きな下押し圧力に直面するとの見方が出ている,00100010000
8716,15,消費者心理がこれ以上冷え込むことはない」との見方を示した,00000010000
8756,1,15日でほぼ一巡する流通業界の2月期中間決算発表では、苦戦する企業が少なくなく、金融不安も手伝ってこの先の個人消費が急速に落ち込む可能性が出てきている,00000010000
8840,6,株の資産効果がなくなることで、「個人消費が減退する可能性がある,00000010000
8845,1,製造業受注の減少、企業の人員削減、個人消費の冷え込みは非常に深刻で、33年ぶりに3四半期連続のマイナス成長を記録する可能性があるという,00000010000
8845,2,エコノミックアウトルックグループのチーフエコノミスト、バーナードボーモール氏は「様々なデータが、雇用情勢の悪化、所得減少、株価住宅価格の急落、信用危機による個人消費の減退を一致して示している」と指摘,00000010000
8902,6,設備投資は「全体として減少」、個人消費も「弱めの動き」となっている,00000010000
8911,8,判断を「悪化」ではなく「弱まっている」にとどめた根拠として、内閣府幹部は「現状は個人消費の項目で、消費総合指数が横ばい圏内で動いている指標もあり、全面的には悪くなっていない」と指摘,00000010000
8911,10,内訳をみると、個人消費、輸出、鉱工業生産、業況判断、倒産、雇用の6項目が9月から下方修正された,10000010000
8911,14,経済の最大項目である個人消費は、9月の「おおむね横ばいとなっている」から「おおむね横ばいとなっているが、足下で弱い動きもみられる」に修正された,00000010000
8913,18,「消費者心理がさらに悪化し、ますます自動車販売が落ち込む,00000010000
9026,7,ニュージーランド中銀は国内経済について、信用収縮によって企業支出や個人消費が落ち込むため、9月の声明で示した予想以上に悪化するとの見通しを示した,00000010000
9166,8,9月以降は金融混乱による信用収縮と消費者心理の悪化、円高が追い討ちをかけており、トヨタの渡辺捷昭社長は10月15日の新車発表会で「経営環境の悪化は想定以上」と語っている,00000010000
9275,7,GM幹部は電話会議で、米国市場では消費者心理の冷え込みが信用ひっ迫よりも圧迫要因となっている、との見方を示した,00000010000
9281,3,個人消費の鈍化と、減速が世界的としたことだ,00000010000
9283,2,経済活動のペースは、主に個人消費の落ち込みにより、著しく減速（slowed markedly）したもよう,00000010000
9293,5,FOMC声明は「経済活動のペースは、主に個人消費の落ち込みにより、著しく減速（slowed markedly）したもよう」とし、「さらに、金融市場混乱の深刻化（intensification）は、家計や企業の借り入れ能力を一段と低下させることもあり、支出を一段と抑制する（exert additional restraint on spending）公算が大きい」との見方を示した,00000010000
9333,5,内訳はGDPの三分の二を占める個人消費が3.1％減と、1991年第4四半期以来のマイナスとなり、1980年第2四半期以来の大幅な落ち込みを記録した,10000010000
9342,3,GDPの内訳をみると、GDPの3分の2に相当する個人消費が1980年以来の大幅な落ち込みを記録していることが分かる,10000010000
9385,4,9月の個人所得は0.2％増で、増加率は前月の半分となった,00000010000
9564,8,今回の大幅利下げも、リセッション入りを食い止められそうにないが、消費者心理を改善させるほか、住宅保有者にとっては一定の支援材料になるとみられている,00000010000
9709,0,内閣府が12日発表した10月の消費者態度指数（一般世帯原数値）は前月比2.0ポイント低下の29.4となり、2カ月ぶりに低下した,00000010000
9709,4,消費者態度指数を構成する「暮らし向き」「収入の増え方」「雇用環境」「耐久消費財の買い時判断」の4つの意識指標すべてが前月比で低下し、このうち「収入の増え方」が過去最低水準となった,00000010000
9728,0,米家電小売大手ベストバイ(BBY.N)は12日、個人消費の低迷を理由に2009年度の利益予想を引き下げた,00000010000
9740,6,一方、国内については、10月の消費者態度指数や景気ウォッチャー調査などから、消費マインドが10月以降、急速に悪化していることがわかる,00000010000
9772,8,◎BNPパリバ（予想：小売売上高2.0％減、自動車を除く小売売上高0.6％減）個人消費は減少ペースが加速している,00000010000
9812,10,また、ホームセンター大手のホームデポ(HD.N)とロウズ(LOW.N)の決算は、消費者心理や住宅市場の現状に関する判断材料となる可能性がある,00000010000
9820,7,個人消費の落ち込みや商品価格の下落を受けて物価上昇圧力は弱まる見通しで、インフレ率は前年比4.2％となった7─9月期から09年末までに1.7％に低下、2010年には1.1％まで低下する可能性があるとしている,00000010000
9822,4,今回プラスを維持した個人消費についても、北京オリンピックの効果など「一時的要因で上がっていると判断することもできる」と指摘,00000010000
9823,4,今回プラスを維持した個人消費についても、北京オリンピックの効果など「一時的要因で上がっていると判断することもできる」と指摘,00000010000
9831,3,●マイナスになりネガティブ印象、株価は上値重い＜SMBCフレンド証券投資情報部次長松野利彦氏＞個人消費が伸びず設備投資も引き続き低調である中、輸入の増加がGDP（国内総生産）を押し下げている構図だ,10100010000
9836,1,失業率上昇が個人消費の妨げとなってリセッション（景気後退）が進行、成長率は第4四半期に一段と大きく落ち込み、来年第1四半期までマイナス局面が続くとみられている,00000010000
9938,1,個人消費や住宅建設の減速を背景に1993年以来初めてのマイナス成長となった,00000010000
9939,1,個人消費や住宅建設の減速を背景に1993年以来初めてのマイナス成長となった,00000010000
10114,4,2000億ドル規模の対策は、学生自動車ローンやクレジットカードローンをはじめとする消費者ローンや、中小企業局（SBA）が保証するローンを支援する,00000010000
10122,4,FRBはまた、学生自動車ローンやクレジットカードローンをはじめとする消費者ローンや、中小企業局（SBA）が保証するローンへの支援として、こうしたローンを裏づけとした証券の保有者に最大2000億ドルの貸し出しを行う,00000010000
10177,2,個人所得はプラス0.3％,00000010000
10277,2,また、個人消費の動向を見極めようと、クリスマス商戦の開始とされる感謝祭翌日「ブラックフライデー」（黒字の金曜日）の売り上げ状況にも関心が集まる見通し,00000010000
10331,10,原材料コストの低下というメリットはあるものの、かつてのデフレ時代に設備投資や個人消費、賃金などに下押し圧力がかかったことは記憶に新しい,00000010000
10406,3,穀物相場や原油価格の高騰は一段落したが、世界経済の先行き不透明感から個人消費の低迷に改善の兆しがないとして、売上高予想は従来の3520億円から3392億円に引き下げた,00000010001
10473,3,個人消費も少なくとも向こう数カ月は低下する可能性がある」と述べた,00000010000
10522,10,米国内総生産（GDP）伸び率はマイナス4.5％となり、個人消費は5.0％減になるとみている,10000010000
10768,0,内閣府が12日発表した11月の消費者態度指数（一般世帯原数値）は前月比1.0ポイント低下の28.4となり、2カ月連続で低下した,00000010000
10768,4,消費者態度指数を構成する4項目のうち、「暮らし向き」「収入の増え方」「雇用環境」が前月比で悪化し、「耐久消費財の買い時判断」だけが改善した,00000010000
10946,0,ソフトウエア大手の米マイクロソフト(MSFT.O)は17日、世界的な景気減速で個人消費が低迷する中、家庭用ゲーム機「Xｂｏｘ」の2009年の売り上げは市場全体を上回るとの見通しを明らかにした,00000010000
10977,2,クライスラーは販売店への客足は続いているが消費者ローンが組めないため、新車購入の20―25％を失っているという,00000010000
11000,2,クライスラーは販売店への客足は続いているが、消費者ローンが組めないため、新車購入の20―25％を失っているという,00000010000
11008,1,09年は輸出が4.7％、設備投資が11％超、個人消費が0.9％それぞれ落ち込むと予想した,00000010000
11008,4,同氏は独国内総生産（GDP）の2％に相当する500億ユーロ（718億9000万ドル）の景気刺激策が必要とし、インフラ投資のほか商品券の配布など個人消費を刺激する措置を盛り込む必要があると指摘した,10000010000
11109,6,また、個人消費は11月の「弱めの動き」から「雇用所得環境が厳しさを増す中で、弱まっている」に変更,00000010000
11188,1,個人所得は0.2％減,00000010000
11195,6,雇用喪失や住宅価格下落、信用収縮が個人消費を圧迫するなか、消費関連セクターのなかでも、非生活必需品を販売する小売や自動車メーカーなどの収益が前年比54％減少する,00000010000
11201,9,企業収益減少や設備投資の減少に加えて、雇用情勢が急速に厳しさを増してきたとし、個人消費は引き続き弱まっていく可能性が高く、予断を許さないと述べた,00000010000
11262,0,サマーズ次期米国家経済会議（NEC）委員長は、個人消費を促すためだけに公的資金を使うことは短絡的な間違いであり、即時の雇用創出と長期的な投資ニーズの双方に対応する政策が必要だとの認識を示した,00000010000
11299,7,個人消費の低迷と信用収縮が理由で、昨年の6位から2位に浮上した,00000010000
11524,6,さらに、米国の個人消費が落ち込んでいくことは明らかと述べ、「家計は守りに入り、全体として消費は減退する,00000010000
11555,10,足元のモメンタムは下向きで、第1四半期は個人消費を含め非常に弱いだろう,00000010000
11560,1,12月米雇用統計で失業率が16年ぶり高水準となったことで業績見通しや個人消費、景気後退の深刻化をめぐる懸念が高まった,01000010000
11615,8,全米銀行協会は先週、消費者ローンの延滞は28年ぶり高水準に達しており、今後さらに増加が予想されるとの認識を表明,00000010000
11616,6,失業も増え、個人消費も冷え込んでいる,00000010000
11672,1,ムーディーズによると、今回の見直しは、個人消費が予想よりも落ち込んでいることを背景にイオンが全体の売上高と収益性を十分な水準まで迅速に回復させることができるかという懸念の高まりを反映した,00000010000
11717,4,さらに「われわれのセクターでは、消費者ローンとクレジットカード事業が悪化する見通しだ」と加えた,00000010000
11781,7,信用収縮や消費者心理の悪化を背景に、08年の米自動車販売台数は1350万台と、07年の1620万台から急減した,00000010000
11795,2,個人消費、生産、雇用所得環境の各項目では全9地域が下方修正し、設備投資も四国以外8地域が下方修正となった,00000010000
11795,4,個人消費も雇用所得環境が厳しさを増す中、弱まっている,00000010000
11910,9,輸入は「緩やかに減少している」とし、住宅建設は「減少している」、個人消費は「このところ弱含んでいる」にいずれも下方修正した,00000010000
11910,10,個人消費に関し、「弱含んでいる」と表現するのは02年2月以来,00000010000
11992,4,アップルに対してはここ1カ月、個人消費の落ち込みや、スティーブジョブズ最高経営責任者（CEO）の病気療養休暇発表を受けた経営の先行き不安といった逆風が強まっていたが、今回の好決算発表でそうした一連の悪材料にふたをした格好だ,00000010000
12090,4,しかし、今年は世界的な金融危機の影響でアジア地域の消費者マインドが落ち込み、政府や小売業界は個人消費を喚起しようと躍起だ,00000010000
12108,2,利回りの急上昇は、景気てこ入れのために住宅ローンや消費者ローンの金利を引き下げるという政府取り組みを難しくする可能性がある,10000010100
12109,2,利回りの急上昇は、景気てこ入れのために住宅ローンや消費者ローンの金利を引き下げるという政府取り組みを難しくする可能性がある,10000010100
12358,12,ドイツ証券チーフエコノミストの松岡幹裕氏は「消費者態度指数や景気ウォッチャーに明らかなように、家計のコンフィデンスはこれまでにないほど悪化しており、景気後退局面のバッファーの役割を消費に期待するのは難しいだろう」と指摘,00000010000
12392,9,第4四半期はGDPの約3分の2を占める個人消費が3.5％減少し、前四半期の3.8％減に続き2四半期連続のマイナス,10000010000
12393,3,ただ1月速報値の61.9から若干下方修正されたほか、エコノミスト予想の61.9を下回り、消費者心理は全体的には依然弱い状態にある,00000010000
12448,1,12月の個人所得は前月比0.2％減,00000010000
12448,3,ロイターが集計したアナリスト予想は消費支出が0.9％減、個人所得が0.4％減だった,00000010000
12448,7,また、個人所得は3.7％増で03年以来の低い伸びだった,00000010000
12453,8,クレジットカードやその他の消費者ローンを厳格化した銀行は約60％で、前回とほぼ同水準となった,00000010000
12511,11,政府の景気対策で個人消費や企業支出が促進されるとの期待からマイクロソフト(MSFT.O)などが値を上げた,00000010000
12570,4,「雇用所得環境の動向次第では、個人消費が一段と弱まるリスクはみておかざるを得ない」とし、個人消費が腰折れすれば「先行きの景気はより厳しいものになっていく」と警戒感を示した,00000010000
12604,7,同社は一方、消費動向の大幅な変動を理由に月次の売上高見通しの発表を取り止め、年4回、13週ごとに見通しを示す方針を明らかにした,00000010000
12623,5,鉱工業生産財在庫率指数や消費者態度指数などがマイナスに寄与した,00000010000
12648,3,今回の措置により、今年の国内総生産（GDP）に占める個人消費が0.5―1％押し上げられるとしている,10000010000
12713,0,英金融サービス機構（FSA）は9日、金融機関の信用ひっ迫が続き、住宅価格の下落や個人消費、設備投資の縮小が一段と進む中、国内の景気後退が予想以上に深まるリスクがあるとの認識を示した,00000010000
13036,1,TALFは、自動車、クレジットカード、学生ローンなどの消費者ローンや中小企業向けローンを裏づけとした証券化市場の活性化を目的として、7000億ドル規模の不良資産救済プログラム（TARP）の下で創設が提案され、ガイトナー米財務長官が前週発表した新たな金融安定化策では最大1兆ドル規模に拡充された,00000010000
13106,6,同幹部は、判断の下方修正の要因として、生産や稼働率の急低下にみられるように、経済活動の水準が極めて低くなっていること、個人消費が減退して、企業部門から家計部門への波及する状況がはっきりしてきたこと、を挙げた,00000010000
13111,2,また、不況に強いとみられる個人消費にも景気悪化の影響が出始めたことを警戒し「十分注視していく」と語った,00000010000
13111,4,個人消費も落ち込み、企業部門の悪化が家計部門に波及してきたことが明確になったと説明,00000010000
13111,5,与謝野担当相は「通常は個人消費は比較的不況に強いといわれるが、今回、緩やかだか消費にも影響が出始めたことを注視し、これからの政策のなかで十分受け止めてやっていかなければならない」と警戒した,00000010000
13262,3,ただ、生産底打ち後も、国際金融資本市場が安定に向かうか不透明感が濃いだけでなく、国内の雇用所得が本格的に悪化した場合、個人消費のルートからの景気下押し圧力が懸念され、景気回復には乗り越えるべきハードルが多い,10000010000
13288,0,米連邦住宅金融局（FHFA）が24日発表した第4四半期の住宅価格指数は、前年同期比で過去最大の4.5％の低下となった,00000010000
13307,1,インスティテューショナルインベスター誌が主催した会合に出席したムーディーズのチーフエコノミスト、ジョンロンスキー氏によると、回収不可能になると予測される融資の内訳は、住宅ローンが1兆ドル超、企業への融資が5800億ドル、商業用不動産ローンが4000億ドル、消費者ローンが1700億ドル,10000010000
13513,3,また、個人所得はプラス0.4％と予想外の増加,00000010000
13513,6,軍隊も含めた連邦政府の公務員賃金が上昇したことなどが個人所得を押し上げた,00000010000
13513,9,レイモンドジェームズアンドアソシエーツのチーフエコノミスト、スコットブラウン氏は「個人所得は予想外の増加となったが、社会保障手当てに関連した調整の影響が大きい」と指摘,00000010000
13625,7,個人消費は「総じて非常に弱い」とする一方で、一部地域ではさえない年末商戦後に改善が見られると指摘した,00000010000
13669,7,これは個人消費の減速や設備投資の一段の縮小や株式相場の急落を映しており、一部は過去のポンド安の影響が出始めたことによる純輸出の拡大で相殺された,00000010000
13737,34,加えて、ネガティブな消費者心理が、生前に購入する墓地の売り上げにも影響した」と述べた,00000010000
13742,16,2月の小売売上高と3月のミシガン大消費者信頼感指数速報値に加え、オフィス用品小売りのステープルズ(SPLS.O)が11日発表する決算が、個人消費の動向を探る材料になる見通し,10000010000
13851,2,議長は10日の米外交問題評議会での講演で、米経済を押し上げていたのは巨額の資本流入だったと述べる一方、国民の破壊的な消費行動を阻止することはできなかった、と語った,00000010000
13921,3,朝方発表された2月の米小売売上高が一部個人消費の安定の兆しを示したことや、スタンダード&プアーズ（S&P）によるゼネラルエレクトリック（GE）(GE.N)の格下げが1段階にとどまったことなどが市場に安心感を与えた,00000010000
13922,3,朝方発表された2月の米小売売上高が一部個人消費の安定の兆しを示したことや、スタンダード&プアーズ（S&P）によるゼネラルエレクトリック（GE）(GE.N)の格下げが1段階にとどまったことなどが市場に安心感を与えた,00000010000
13951,0,内閣府が13日発表した2月の消費者態度指数（一般世帯原数値）は、前月比0.3ポイント上昇の26.7となり、2カ月連続で改善した,00000010000
13951,5,消費者態度指数を構成する4項目のうち、「収入の増え方」が前月に比べて低下し、過去最低を更新する一方で、「耐久消費財の買い時判断」、「雇用環境」、「暮らし向き」が改善した,00000010000
14016,1,基調判断を据え置いた理由として、世界景気が後退し、急速に深刻化する中、引き続き輸出や生産が極めて大幅に減少するなど景気悪化のテンポが変化していないこと、個人消費が緩やかに減少するなど企業部門の悪化の家計部門への波及が継続している点を挙げた,00000010000
14097,2,●個人消費への悪影響を懸念、かなりの規模の財政政策が必要＜農林中金総合研究所主任研究員南武志氏＞今回の春闘をみると、かなり厳しい内容となっており、個人消費への悪影響が懸念される,00000010000
14101,2,定期昇給を凍結した企業もあり、賃金上昇率は過去最低水準にとどまる可能性が出てきており、今後の個人消費に対する悪影響が懸念されている,00000010000
14109,2,先送りが決まれば実質的な賃下げにつながり、個人消費に大きな影を落とすことになりかねない,00000010000
14109,8,個人消費への悪影響が懸念される」と語った,00000010000
14121,0,与謝野馨財務金融経済財政担当相は18日夜、経済財政諮問会議終了後の記者会見で、2009年春闘でゼロ妥結が相次いだことが個人消費に与える影響について「雇用者所得が減少すれば消費に影響する,00000010000
14128,2,雇用喪失や株式住宅資産価値の下落、信用状況のひっ迫が消費者心理や個人消費を圧迫した,00000010000
14199,7,また、家電量販大手のベストバイ(BBY.N)の決算や、3月の米ミシガン大消費者信頼感指数確報値、2月米個人所得消費支出などの指標は、消費者心理を探る材料になろう,00000010000
14268,1,現在当地を訪問中のフェルドシュタイン教授はロイターとのインタビューで、現在の景気刺激策の効果は、予測される個人消費、輸出、住宅建設の落ち込みの、比較的小さな部分を相殺するにとどまるとの見方を示し、「経済は2010年に入っても悪化を続けると懸念している」と述べた,00000010000
14422,2,ロイターがまとめたアナリスト予想は消費支出がプラス0.2％、個人所得はマイナス0.1％となっていた,00000010000
14523,9,＜順張り主体の個人マネー＞金融資産の減少による個人消費への影響について渡辺氏は、金融資産全体に占める株投信の割合が1割強と低いほか、その分布が高齢者に偏重していることなどから「直接的に消費を削減する人は少ない」とみている,00000010000
14561,4,雇用や設備投資の過剰感も急速に高まっていることが鮮明となり、調整圧力は雇用賃金ひいては個人消費にも悪影響を与える可能性を懸念する声が出ている,00000010000
14570,2,足元で悪化している輸出や生産の動向が、この先の雇用状況をさらに悪化させる可能性があり、雇用の悪化を通じて個人消費がさらに冷え込み、一段と生産と物価の下押し圧力を増大させる「負のスパイラル」に落ち込むリスクも出てきた,00000010000
14570,7,日本の雇用の大部分を占める中小企業の雇用情勢が一段と悪化すれば、GDPの5割超を占める個人消費が大きな影響を受けることは避けられない,10000010000
14683,2,法律事務所ジョーンズデイによると、2008年の米国内の企業破産は、世界的な金融危機や個人消費の落ち込み、貸し渋りなどの影響で、前年比で63％増加,00000010000
14713,7,先行指数の前月比は1月（2.2ポイント低下）よりも低下幅が縮小し、消費者態度指数など一部構成項目でプラスになるなど、やや明るい動きが出てきたが、内閣府幹部は「反転を示しているとまではまだ言えない」との認識を示した,00000010000
14761,16,日銀内からは、小売りの業況判断DIの悪化は予想以上とし「個人消費のデータ以上に消費マインドが弱まって、安くしないと売れないことが影響している」（幹部）との見方が出ている,00000010000
14857,15,環境関連分野でポイント制など具体的な内容を示したことも、企業、個人消費を誘発する可能性が高い」と評価している,00000010000
14888,6,小売セクターでも多くの企業の3月の売上高が市場予想ほど減少せず、消費者心理が改善している兆しが示された,00000010000
14910,0,10日発表されたブルーチップエコノミックインディケーターズの調査によると、米経済は個人消費と住宅セクターの回復を受けて下半期にリセッション（景気後退）から抜け出す一方、失業率の上昇は2010年まで続くとみられている,01000010000
14910,5,調査によると、個人消費、住宅、企業在庫、輸出の改善が景気回復を招く要因となるもよう,10000010000
14910,10,ブルーチップ調査によると、米経済活動の3分の2超を占める個人消費は、政府の景気対策に盛り込まれた減税措置、失業手当の拡充とインフレ率低下に支えられるもよう,00000010000
15018,14,今後の消費動向については、米国と異なり「決定的に痛んでいるわけではない,00000010000
15019,14,今後の消費動向については、米国と異なり「決定的に痛んでいるわけではない,00000010000
15021,1,失業の増加が個人消費を圧迫しており、景気の底打が程遠い状況が示された,00000010000
15034,11,失業の増加が個人消費を圧迫している形で、景気の落ち込みが緩和しつつあるとの期待が後退している,00000010000
15138,4,先行きについては、輸出や生産は減少を続けるとみられるが、内外の在庫調整の進ちょくを背景に、減少のテンポは緩やかになっていくと予想、国内民間需要については、企業の厳しい収益資金調達環境が続き、雇用所得環境も厳しさを増すもとで、設備投資が大幅な減少を続け、個人消費も引き続き弱まっていくとみられるとした,00000010000
15151,1,同指数は、景気とその先行きについての消費者心理を測るもので、米経済に対する悲観的な見方が薄れてきたことが明らかになった,00000010000
15151,5,ギャラップ社によると、こうした改善の兆候がある半面、雇用状況に対する悲観的な見方と個人消費の冷え込みが続いている,00000010000
15151,6,同社は「米消費者が生活水準に明るい見通しを持ち始めているという事実は、消費者心理の不透明な要素が目に見える形として現れ始める可能性を示している」と指摘した,00000010000
15158,0,内閣府が発表した3月の消費動向調査によると、消費者態度指数（一般世帯原数値）の前月差は2.2ポイント改善の28.9となり、3カ月連続で改善した,00000010000
15158,1,内閣府は消費者態度指数からみた消費者マインドの基調判断を「依然として厳しいものの、下げ止まりつつある」に上方修正した,00000010000
15159,7,項目別にみると、個人消費については現状維持が4地域、下方修正が5地域、設備投資は現状維持が1地域、下方修正が8地域、生産は現状維持が3地域、下方修正が6地域――などとなった,00000010000
15305,6,個人消費も弱い動きが目立つものの、各地域からは定額給付金や高速道路割引など、政策効果に期待する声も出ている,00000010000
