parentid,childid,body,category
5506,1,25日の米連邦公開市場委員会（FOMC）で金利据え置きを決めた後、利上げ期待が徐々に後退するなか、米経済指標への関心が強まりつつある,00000000100
5507,1,25日の米連邦公開市場委員会（FOMC）で金利据え置きを決めた後、利上げ期待が徐々に後退するなか、米経済指標への関心が強まりつつある,00000000100
5510,9,25日の米連邦公開市場委員会（FOMC）で金利据え置きを決めた後、利上げ期待が徐々に後退するなか、米経済指標への関心が強まりつつある,00000000100
5511,9,25日の米連邦公開市場委員会（FOMC）で金利据え置きを決めた後、利上げ期待が徐々に後退するなか、米経済指標への関心が強まりつつある,00000000100
5513,1,25日の米連邦公開市場委員会（FOMC）で金利据え置きを決めた後、利上げ期待が徐々に後退するなか、米経済指標への関心が強まりつつある,00000000100
5523,1,ECBのトリシェ総裁は、5月に過去最高の3.7％に上昇したインフレ率に対抗するため、7月3日の理事会で政策金利を25ベーシスポイント（ｂｐ）引き上げ4.25％とする方針を明確にしている,00000000100
5532,6,1日のRBAの理事会では、過去の引き締めが内需抑制につながっているとして、政策金利は12年来の高水準である7.25％に据え置かれる見通し,00000000100
5560,11,注目点として大田担当相は借り入れ水準の上昇を挙げ、長期金利の上昇を見込んでいる企業が多いことを示していると語った,00000000100
5570,3,しかしトリシェ総裁は現在4％の政策金利について、7月に小幅な引き上げを実施することは可能と前回の記者会見で発言,00000000100
5570,7,ロイターが先週実施したアナリスト調査では、アナリスト81人の95％が政策金利は25ベーシスポイント（ｂｐ）引き上げられ4.25％になると予想している,00000000100
5611,15,3日に10年利付国債入札を控えているにもかかわらず長期債や超長期債には国内投資家の買いが入り、10年最長期国債利回り（長期金利）は一時前日比2.5ベーシスポイント低い1.645％まで低下した,00000000100
5628,4,6月中旬には12月の米連邦公開市場委員会（FOMC）までにFF金利が2.855％になる可能性が織り込まれていた,00000000100
5628,5,金利先物市場ではまた、8月のFOMCではFF金利は2.00％に据え置かれる、との方向に傾いている,00000000100
5642,2,運用のプロを採用し、高い利回りの確保を目指す,00000000100
5659,9,日本が金融センターとして「売り」にするのは、長い間安全資産のまま、低い利回りしか生み出さない形で眠っている巨大な富だ,00000000100
5673,8,9月FOMCの見通しについては14社が金利据え置きを予想,00000000100
5674,5,利下げが実施され年末までに政策金利が4.0％になるとみるアナリストは2人にとどまった,00000000100
5681,0,大田弘子経済財政担当相は4日、閣議後の会見で、欧州中央銀行（ECB）がインフレを抑制するために政策金利を0.25％引き上げ4.25％とすることを決めたことに関連して、世界経済は「インフレと景気減速のせめぎ合いのなかにある」と述べ、世界全体が難しいマクロ政策運営を迫られているとの認識を示した,10000000100
5684,2,欧州中央銀行（ECB）が3日、インフレ警戒から政策金利を引き上げたことについては「インフレ抑制のための利上げは、逆効果をもたらすことがある,00000000100
5686,2,政策金利は約7年ぶりの高水準となった,00000000100
5686,10,ロイターのエコノミスト調査では、年内に政策金利が4.5％に上昇すると予想する向きはほとんどない,00000000100
5729,4,政策金利は、欧州の4.25％に対し米国は2％,00000000100
5761,4,モリス専務は、金利引き上げなどの影響が懸念される欧州市場についても、09年3月期の販売目標36万台の達成に自信をみせた,00000000100
5835,2,同総裁は「景気や商品市況を睨みつつ、政策金利を中立に戻すことが重要になる」と主張,00000000100
5835,5,具体的な数値を挙げるのは難しいが、同総裁は現行の政策金利である2.00％よりは高い水準との見方を示した,00000000100
5835,6,同総裁は「2％の政策金利は緩和的だ,00000000100
5904,12,「米長期金利が予想以上に早く上昇したため関係者が思い描くスケジュールよりも早く、各金融機関で長期金利との相関が高いモーゲージ関連のロスが出てきてしまっている」（ユナイテッド投信投資顧問シニアファンドマネージャーの高塚孝一氏）こともあり、市場は当局の具体的な問題解決スキームに注目しているという,00000000100
5988,3,連邦準備理事会（FRB）も公定歩合での窓口貸出を認める,00000000100
6008,1,グローバルな景気後退懸念も次第に広がりつつあり、長期金利の1.5％割れを予想する声も円債市場で浮上している,00000000100
6046,6,ECBは今月、インフレを抑制するため政策金利を25ベーシスポイント引き上げたが、フォルティスのエコノミスト、ニックカウニス氏は「二次的影響を示す材料が増えているため、ECBは数カ月のうちに再び利上げするだろう」との見方を示した,10000000100
6048,4,6月のFOMCでは政策金利が2％に据え置かれた,00000000100
6147,0,イングランド銀行（英中銀）金融政策委員会のブランチフラワー委員は、英経済はリセッションに向かっているとの認識を示し、政策金利は現行の5.0％を「はるかに下回る」水準に引き下げられるべきだとの考えを明らかにした,00000000100
6147,3,英中銀は過去3カ月にわたって政策金利を5.0％に据え置いている,00000000100
6210,1,燃料や金融サービス、家賃などが軒並み上昇しており、政策金利が当面は高水準で推移する、とみられている,00000000100
6210,6,市場では政策金利の年内据え置きが織り込まれており、統計を受けて豪ドルは弱含みで推移している,00000000100
6220,7,その結果、政策金利は7年ぶりの高水準となる4.25％に引き上げられた,00000000100
6222,0,イングランド銀行（英中央銀行）が23日公表した7月9―10日の金融政策委員会議事録によると、7人の賛成で政策金利の5.0％での据え置きを決定した,00000000100
6222,4,議事録によると、「景気が減速しているなか政策金利を5.0％に据え置くことは、すでに示しているインフレ低下への委員会のコミットを強く示すことになる」と指摘,00000000100
6222,8,「当面のインフレ動向をほとんど変えることにはならないだろうが、政策金利を今月引き上げることで委員会はインフレに留意し中期的に目標圏内に戻すという決意を示すことはできた」と指摘,10000000100
6248,3,ただ、0.5％という政策金利継続の副作用は常に念頭に置くとも付け加え、当面政策金利は現状維持が望ましいものの、低金利の弊害にも目配りする姿勢をにじませた,00000000100
6256,11,ただ、9月までに利上げが行われる確率は68％、10月までなら利上げを完全に織り込んでおり、年末時点のFF金利は2.5％になると見込んでいる,00000000100
6268,6,対外債務の削減や外貨準備高の拡大等を理由に今年4月に投資適格に格上げされたほか、政策金利は13％と新興諸国平均金利（一ケタ台後半）と比較して高い水準にある,00000000110
6294,21,米10年債の利回りも4％を割り込んできており、グローバルに債券を買い直す動きが強まりそうだ、という,00000000100
6344,1,米国債に対し利回りが1000ベーシスポイント（ｂｐ）上回った債券はディストレス債とみなされる,00000000100
6402,0,米連邦準備理事会（FRB）は、インフレが高水準にあるが、住宅市場が低迷し信用収縮も続いていることから、当面は政策金利を維持するとみられている,10000000100
6402,3,一部の幹部はインフレ対応へ政策金利を早急に引き上げるべきと主張しているが、強硬なインフレタカ派は、連邦公開市場委員会（FOMC）での金利据え置きに反対した委員以上には増えない可能性が高い,00000000100
6423,1,住宅価格が急落しており、住宅バブル崩壊からの回復はゆっくりしたペースであることが多いとして、インフレ懸念が高まっていても、FRBは現段階では政策金利を据え置くべきと指摘した,00000000100
6423,2,米財務省や米連邦準備理事会（FRB）との協議を踏まえてIMFがまとめた報告書は「より緩和的なスタンスを正当化するためには、経済活動に対する懸念をさらに強く示すことが必要になる」とする一方「市場が予想している政策金利の予防的引き上げを正当化する根拠ははっきりしない」としている,00000000100
6438,2,ニュージーランド準備銀行は政策金利を現行の8％からクリスマスまでに7.25％、2009年半ばまでに6.5％に引き下げると予想されているため、アナリストは、ニュージーランドドルが今後も軟調に推移するとみている,00000000100
6438,5,わずか1カ月前は、すでに12年ぶり高水準の7.25％にある政策金利がさらに引き上げられるとの見方が強かったが、最近は低調な経済指標が相次いでいるほか、株価の下落などで、金利見通しが一変した,00100000100
6438,7,それを受け、市場は今後12カ月のうちに政策金利が少なくとも50ベーシスポイント（ｂｐ）引き下げられると予想している,00000000100
6440,2,マクロ的にも国内景気は後退局面入りが確実視され、長期金利は消費者物価と31年ぶりに逆転し、実質マイナスとなっている,00000000100
6446,6,ECBは7月、政策金利を0.25％ポイント引き上げ4.25％とした,00000000100
6505,4,8月5日の米連邦公開市場委員会（FOMC）見通しは、プライマリーディーラー（米政府証券公認ディーラー）15社すべてが金利据え置きを予想,00000000100
6505,5,9月16日のFOMC見通しも15社すべてが金利据え置きを見込んだ,00000000100
6511,10,＜余剰資金があり、長期金利はなかなか上がる状況にならない＞1.5％程度で推移する最近の長期金利動向については「驚いている,00000000100
6511,14,悩ましい問題がある」とするにとどめ、長期金利が上がりにくい情勢にあることを示したうえで「預金者はもうちょっと配分を受けたほうがよいと思っているが、なかなか長期金利の状況はそういう状況をもたらさない」と述べるにとどめた,00000000100
6513,1,5日の米連邦公開市場委員会（FOMC）と7日の欧州中央銀行（ECB）理事会はともに金利据え置きの見通しだが、世界的に景気減速とインフレが同時に進む環境下、今後の金融政策に対する市場の注目度は非常に高い,10000000100
6513,9,オーストラリア準備銀行（中央銀行RBA）が5日に発表する政策金利についても、急速に関心が高まっている,00000000100
6513,12,英国でも7日にイングランド銀行（英中央銀行BOE）が政策金利を発表する,00000000100
6531,1,金融市場の混乱を背景に、政策金利は年2.0％で据え置く見通し,00000000100
6531,3,ただ、実際の利上げが近いとみる市場関係者は少なく、住宅市場が安定するまでFRBは政策金利を据え置くとの声が多い,00000000100
6531,6,来年にかけて政策金利が据え置かれる可能性があるとの見方も示した,00000000100
6531,7,ロイターが1日実施したプライマリーディーラー（米政府証券公認ディーラー）調査では、15社全社が5日の金利据え置きを予想している,00000000100
6531,8,政策金利と声明の発表は、米東部時間5日午後2時15分（1815GMT、日本時間6日午前3時15分）,00000000100
6531,9,FRBでは、これまで複数の当局者が、政策金利を長期間据え置くリスクに言及しているが、先ごろ発表となった雇用統計や国内総生産（GDP）統計では米経済の弱さが浮き彫りになっており、市場では、忍耐強い金融政策が必要になるとの見方が強まっている,11000000100
6549,11,政策金利は現在の8.0％から年内に7.25％まで大幅に引き下げられるとの見方が多く、急速に利下げ予想が浮上してきた豪ドルとあわせ、高金利をおう歌してきたオセアニア通貨は今や「買いたくない」（ある邦銀のチーフディーラー）とまでいわれる,00000000100
6570,0,米連邦準備理事会（FRB）は5日の連邦公開市場委員会（FOMC）で、政策金利を年2.0％に据え置くとみられている,00000000100
6570,2,ロイターが1日実施したプライマリーディーラー（米政府証券公認ディーラー）調査では、大半が年内の金利据え置きを予想,00000000100
6573,4,市場では、政策金利が来年以降まで据え置かれるとの見方が多い,00000000100
6573,7,同年のユーロ圏の経済成長率は前年比0.4％に急減速、ドイツは景気後退に陥り、政策金利は過去最低の2.0％に引き下げられていた,00000000100
6573,11,政策金利の発表は1145GMT（同午後8時45分）,00000000100
6592,5,金利据え置きの決定は10対1で、ダラス地区連銀のフィッシャー総裁が利上げを主張し反対票を投じた,00000000100
6596,0,ロイターが5日の米金利据え置き発表後にプライマリーディーラー（米政府証券公認ディーラー）を対象に実施した調査によると、17社中全社が9月と10月の米連邦公開市場委員会（FOMC）で政策金利が据え置かれると回答した,00000000100
6596,2,FRBは、8月5日のFOMCで、政策金利であるフェデラルファンド（FF）金利の誘導目標を2.00％に据え置いた,00000000100
6597,5,金利据え置きの決定は10対1で、ダラス地区連銀のフィッシャー総裁が利上げを主張し反対票を投じた,00000000100
6602,0,5日の米連邦公開市場委員会（FOMC）では、フィッシャーダラス地区連銀総裁が利上げを主張して、政策金利の据え置きに反対票を投じた,00000000100
6624,3,過去最悪のインフレに悩む欧州中央銀行（ECB）は7月に利上げを実施、政策金利を約7年ぶりの水準に引き上げた,10000000100
6646,3,リポートは、準備預金残高と短期金利の水準には密接な関係があり、フェデラルファンド（FF）金利が誘導目標を大幅に下回ることを認めなければ、準備預金残高を大幅に増やすことはできないと指摘,00000000100
6646,5,リポートでは、準備預金と短期金利の関係を断ち切るため、準備預金に誘導目標と同じ金利を付与し、短期金利が誘導目標以下に低下しない仕組みをつくることなどが検討されている,00000000100
6646,7,短期金利の水準に左右されず、準備預金残高を操作できるとされるが、リポートは「フロアシステム」を導入しても、短期金利が大幅に低下する可能性があるとの見方も示している,00000000100
6666,3,ロイターがエコノミスト85人を対象に実施した調査では、全員が金利据え置きを予想していた,00000000100
6667,2,＜最新のデータが7月利上げの正当性を裏付け＞本日の理事会で政策金利の据え置きを決定した,00000000100
6668,0,イングランド銀行（英中央銀行）は7日、政策金利を現行の5.0％に据え置くと発表した,00000000100
6668,3,ロイターが実施した調査では、76人のアナリスト全員が金利据え置きを予想していた,00000000100
6672,3,●1年間は金利据え置きへ＜コメルツ銀行のエコノミスト、ピーターディクソン氏＞われわれの見解は変わらない,00000000100
6695,3,また、現在7.25％となっている政策金利は、1年以内に6.0％に近づく見通し,00000000100
6695,7,投資家はこれを来月に政策金利を少なくとも0.25％ポイント引き下げることへの豪中銀の強いコミットを示すものと受け止めた,00000000100
6766,5,米連邦公開市場委員会（FOMC）が金利据え置きを決めた5日、ある外銀関係者はこう予想していた,00000000100
6843,7,（1）設備借り入れ雇用の3つの過剰が既に解消していること、（2）エネルギー価格は上昇しているが日本のエネルギーに対する生産性は世界最高水準であること、（3）成長力が高い新興国向けの輸出が増大していること、（4）サブプライムローン問題の影響は比較的小さく、金融システムの健全性が維持されていること、（5）日本企業の内部留保が高く長期金利も低位で容易に資金調達が可能なこと──など5つの利点をあげ、「日本経済は底堅い」と語った,00000000100
6860,3,当面は景気悪化に配慮した政策運営に軸足を置くとみられ、政策金利である無担保コール翌日物金利の誘導目標を年0.5％前後に据え置く見通し,00000000100
6870,11,インフレ期待の低下を背景に、約41％が短期金利は1年以内に低下すると回答した,00000000100
7001,6,韓国中銀は今月7日、インフレ抑制のため、政策金利を5.25％に引き上げた,00000000100
7006,1,日銀の金融政策の読みを映す短期のスワップ金利が日銀の利下げをわずかながら織り込み始めた,00000000100
7037,0,日銀は19日の金融政策決定会合で、政策金利である無担保コール翌日物金利の誘導目標を年0.5％前後に据え置くことを全員一致で決定した,00000000100
7053,3,こうした情勢判断をもとに、日銀は政策金利である無担保コール翌日物金利の誘導目標を年0.5％前後に据え置くことを全員一致で決定した,00000000100
7088,7,FRBの利上げに関しては、政策金利は現在の2.0％から09年末までに3.0％になると予想されている,00000000100
7092,6,ただ、インフレ加速を背景に、イングランド銀行（英中央銀行）は09年第1四半期まで政策金利を現行の5.0％に据え置くとの見方が大勢,00000000100
7092,7,09年第1─3四半期にはそれぞれ利下げが行われ、政策金利は09年9月までに4.25％に引き下げられると予想されている,00000000100
7121,4,市場では現時点、FRBが今年末までに政策金利を現行の2％から2.25％に引き上げる確率は30％程度と予想されている,00000000100
7183,12,議長は、ドル高や原油下落の影響で米インフレは抑制される可能性があると述べ、金利据え置きを示唆した,00000000100
7184,0,米連邦準備理事会（FRB）のバーナンキ議長は22日、景気低迷に加えドル高や原油下落の影響で米インフレは抑制される可能性があると述べ、金利据え置きを示唆した,00000000100
7219,11,FRBは住宅市場低迷の影響について判断を誤り、政策金利を合計3.25％ポイント引き下げて現行の2.0％としたことは過剰反応だと批判した,00000000100
7271,2,市場では、長期金利の1.4％割れを予想する声も出始めた,00000000100
7277,0,米連邦準備理事会（FRB）が26日公表した8月5日の連邦公開市場委員会（FOMC）の議事録によると、インフレ圧力が懸念されるものの、景気減速見通しと金融市場のひっ迫により金利据え置きが妥当とFRB当局者が判断したことが明らかになった,00000000100
7277,7,ダラス地区連銀のフィッシャー総裁はただ1人、金利据え置きに反対票を投じた,00000000100
7321,7,年内の金利据え置きの確率は70％だった,00000000100
7376,13,2日に豪準備銀行（中央銀行RBA）、3日にカナダ中央銀行、4日にECBとイングランド銀行（英中央銀行BOE）がそれぞれ政策金利を発表する,00000000100
7403,2,アナリスト20人中19人が、2日の理事会で、政策金利（オフィシャルキャッシュレート）が25ベーシスポイント（ｂｐ）引き下げられ7.0％になると予想した,00000000100
7403,5,予想中央値によると、政策金利は年内に6.75％まで、また今後1年以内に6.25％まで引き下げられる見通し,00000000100
7403,7,マッコーリーの金利ストラテジスト、ロリーロバートソン氏は、世界的な信用収縮で市中銀行の貸出金利が高止まりすれば、政策金利を5％まで引き下げる必要が出てくるのではないかと指摘,00000000100
7418,0,ロイターが円債関係者を対象に9月中の10年最長期国債利回り（長期金利）の予想レンジを聞き取り調査した結果、回答者（14人）の平均値は1.36％（下限）─1.57％（上限）となった,00000000100
7418,3,回答者からは「国内景気後退の議論や米金融問題をいったん買い材料として消化した」（新光証券債券ストラテジストの三浦哲也氏）、「国内の景況感にはさほど変わりはないが、中間期決算を控えた利益確定の売りが出ることも予想される」（大和証券SMBCチーフストラテジストの末澤豪謙氏）などと、追加的な買い材料が浮上しない限り、長期金利が1.4％を割り込んで低下していくことに懐疑的な見方が出た,00000000100
7418,8,円債関係者が回答した10年最長期国債利回り（長期金利）の9月予想レンジとコメントは以下の通り（順不同）,00000000100
7418,9,＜三菱UFJ証券チーフ債券ストラテジスト石井純氏＞長期金利の予想レンジ：1.40─1.60％ファンダメンタルズの悪化と米金融不安はいずれも債券買い材料,00000000100
7453,0,オーストラリア準備銀行（中央銀行）は2日、政策金利のオフィシャルキャッシュレートをを0.25％ポイント引き下げ7.00％とした,00000000100
7456,0,オーストラリア準備銀行（中央銀行）は2日、政策金利のオフィシャルキャッシュレートをを0.25％ポイント引き下げ7.00％とした,00000000100
7464,3,特に金融政策との関連では長期金利の上昇を挙げ、過去の例を見ても、財政バランスの悪化がインフレ予想を発生させ、中央銀行への信任が失われると金利が上昇する悪影響を指摘した,00000000100
7468,0,米連邦準備理事会（FRB）が2日公表した公定歩合議事録によると、ダラス、カンザスシティー、シカゴの3地区連銀が8月の米連邦公開市場委員会（FOMC）を前に、インフレ抑制のため公定歩合の0.25％引き上げを主張し、他の9地区連銀は据え置きを主張していた,00000000100
7468,1,結局、その後8月5日に開かれたFOMCではフェデラルファンド（FF）金利と公定歩合をともに据え置くことが決定された,00000000100
7468,3,フィッシャーダラス地区連銀総裁はFF金利の引き上げが好ましいとして金利据え置きに反対,00000000100
7468,5,ダラスカンザスシティー地区連銀は、6月24─25日のFOMC前にも公定歩合の引き上げを主張していた,00000000100
7468,7,公定歩合の0.25％引き上げを主張した各地区連銀は、経済活動が軟調で金融市場はまだ安定していないとの見方で一致,00000000100
7468,10,一方、金利据え置きを主張した各地区連銀は、インフレについて懸念を表明したものの、成長に対する下向きリスクを考慮すると現在の金融政策スタンスは適切と判断した,10000000100
7516,3,その中で4日の円債市場だけが商品投資顧問業者（CTA）の国債先物売りに影響され、長期金利が1.5％台へと上昇している,00000000100
7525,0,イングランド銀行（英中央銀行）は4日、5カ月連続で政策金利を5.0％に据え置いた,00000000100
7526,3,ロイターがエコノミスト83人を対象に実施した調査では、全員が金利据え置きを予想していた,00000000100
7526,8,金利据え置きは全会一致だったことを明らかにし、政策金利の見通しについては、前回同様にバイアスはないと強調,00000000100
7530,0,イングランド銀行（英中央銀行）は4日、5カ月連続で政策金利を5.0％に据え置いた,00000000100
7532,1,ECBはこの日の理事会で政策金利を予想通り4.25％に据え置いた,00000000100
7540,0,米連邦準備理事会（FRB）当局者は4日、米経済について、深刻なインフレの懸念は後退した可能性があるものの、一段の成長減速の恐れがあるとの認識を示し、政策金利が当面据え置かれる可能性を示唆した,10000000100
7545,2,この日は、ECBと英中銀が政策金利の据え置きを発表した,00000000100
7545,4,米連邦準備理事会（FRB）の当局者も同日、米経済について、深刻なインフレの懸念は後退した可能性があるものの、一段の成長減速の恐れがあるとの認識を示し、政策金利が当面据え置かれる可能性を示唆した,10000000100
7548,6,金利据え置きを決めた欧州中央銀行（ECB）は2008年の域内総生産（GDP）見通しを1.8％から1.4％に引き下げたほか、トリシェ総裁発言も先行き不透明感を強める内容だった,10000000100
7559,12,前日に政策金利を据え置いたECBは、ユーロ圏15カ国の域内総生産（GDP）見通しを08年中間値で1.4％、09年1.2％と、6月時点の08年1.8％、09年1.5％から下方修正,10000000100
7559,15,前日に市場予想通り0.25％の利上げを行ったスウェーデン中央銀行が当面金利を据え置くとの見方を示し、スタンスを「タカ派路線から修正」（在欧外銀ストラテジスト）したことで、世界の主要国地域の金融政策は軒並み「政策金利は横ばい、もしくは下向き見通し」（先の都銀ディーラー）となった,00000000100
7566,1,ECBは4日、政策金利を4.25％に据え置き、景気の減速にもかかわらず、早期に金融を緩和する意向を示さなかった,00000000100
7575,7,9月16日の米連邦公開市場委員会（FOMC）は17社すべてが金利据え置きを想定,00000000100
7632,9,試算の前提となる長期金利の水準は2.7％,00000000100
7649,4,欧州中央銀行（ECB）の政策金利の水準に異議を唱えているのは、フランスだけだと述べた,00000000100
7678,9,市場では「日経平均は5日のザラ場安値近辺で下げ止まったが、このレベルではPERや利回りなどから割安感が台頭する,00000000100
7719,5,ただ、現状の政策金利が0.5％と相当な緩和状態にあるため、利下げを行うことに慎重な姿勢を崩していない,00000000100
7775,2,金融不安が再燃するようなら日経平均株価が節目の1万2000円を割り込み、長期金利は再度1.4％に迫る可能性がある,00100000100
7775,4,＜マクロ関係＞●日銀金融政策決定会合開催、世界景気の一段の減速とその影響を議論日銀は1617日の両日、金融政策決定会合を開き、政策金利の現状維持を決定する見通し,00000000100
7786,4,米連邦公開市場委員会（FOMC）では金利据え置きの見通しだが、声明の景気認識が注目される,00000000100
7842,0,米連邦準備理事会（FRB）は16日の米連邦公開市場委員会（FOMC）では、政策金利の据え置きを決定するとみられている,00000000100
7842,2,FRBは今年4月以来、政策金利を2％の水準で据え置いている,00000000100
7842,9,それでも、市場関係者の多くは、16日のFOMCでは金利据え置きが決定される、と予想している,00000000100
7854,1,FF金利は4月以降据え置かれている,00000000100
7859,3,FF金利は4月以降据え置きが続いている,00000000100
7859,10,コンタンゴキャピタルアドバイザーズの最高経営責任者（CEO）を務めるジョージフェイガー氏は「FF金利を2％から1.5％に引き下げても、融資が拡大するわけではない,00000000100
7863,1,米連邦公開市場委員会（FOMC）は政策金利を2％に据え置き、当面は利下げよりも流動性供給策で金融市場の混乱の沈静化を図る姿勢を示した,00000000100
7868,3,FF金利は4月以降据え置きが続いている,00000000100
7869,9,米連邦公開市場委員会（FOMC）ではFF金利の誘導目標を据え置いたが、想定の範囲内と受け止められている,00000000100
7875,0,ロイターが16日の米金利据え置き発表後にプライマリーディーラー（米政府証券公認ディーラー）を対象に実施した調査によると、米連邦準備理事会（FRB）は政策金利を年内は据え置く見通し,00000000100
7875,6,JPモルガンの上席エコノミスト兼マネジングディレクター、ボブメルマン氏は「FRBは一連の出来事をかなり注意深くみているが、少なくともこれまでのところ、金融市場の問題に対しては、FF金利の引き下げよりむしろ、資金供給で対処している」と述べた,00000000110
7891,8,FRB（米連邦準備理事会）は16日、連邦公開市場委員会（FOMC）で、FF金利の誘導目標を2％に据え置くことを決定した,00000000100
7893,0,米連邦準備理事会（FRB）が16日の連邦公開市場委員会（FOMC）で政策金利を2.0％に据え置き、声明文の変更も最小限にとどめたことについて、一部のFEDウォッチャーから疑問の声が出ている,00000000100
7898,2,ただ、米金融機関の経営をめぐる不透明感が払しょくし切れないほか、前日の米連邦公開市場委員会（FOMC）での金利据え置きに対する市場の影響が未消化との見方もあり、これから取引が本格化する欧米の株式市場でトレンド転換の地合いを見極めたいという慎重な姿勢が強まりつつある,00100000100
7991,3,この48時間たらず前、FRBは連邦公開市場委員会（FOMC）で政策金利の据え置きを決めている,00000000100
7999,2,FRBは声明で「イニシアチブの一つは、公定歩合でノンリコースローンを米預金取扱機関や銀行持ち株会社に拡大し、MMFから質の高いABCPを買い取るための資金を提供するものだ」と述べた,00000000100
8002,4,こうした情勢から、当面は、政策金利を据え置きながら監視姿勢を続けていくのではないか、と予想した,00000000100
8034,9,MMFの問題を受け、市場では短期金利やリスクプレミアムが上昇,00000000100
8108,5,金融政策については「政策金利は昨秋以来、すでに5.75％から5％に引き下げられている,00000000100
8158,10,米10年物国債は価格が11／32上昇、利回りは3.82％で、ニューヨーク市場の取引終盤の3.84％から低下,00000000100
8270,3,これを受けて質への逃避の動きが巻き戻され、債券市場では短期債を中心に利回りが上昇し、長期債の価格は前日の大幅な上げをほぼ全て削った,00000000100
8270,11,指標の10年債は2─6／32安、利回りは3.84％,00000000100
8330,3,政策金利である無担保コール翌日物金利の誘導目標を年0.5％前後に据え置き、今後も警戒を続ける見通しだ,00000000100
8354,6,FF金利が1.25％となれば、2004年8月以来の低水準となる,00000000100
8401,0,ダーリング英財務相は5日、政府はイングランド銀行（英中央銀行）に対し、政策金利を引き下げるよう圧力をかけないと述べた,00000000100
8401,3,アナリストの間では、英中銀が9日に開催する金融政策委員会会合で政策金利を現行の5.0％から4.75％に引き下げるとの見方が強まっている,00000000100
8401,5,一部アナリストの間では、英国経済のリセッション入りを防ぐため、中銀は最終的に政策金利を50年来の低水準となる3.5％以下まで引き下げるとの見方が台頭している,00000000100
8401,7,「政策金利は大幅に引き下げられなければならず、ダーリング財務相は中銀が利下げできる環境を整えなければならなくなるだろう」と述べた,00000000100
8447,0,日銀は6、7日開催の金融政策決定会合で、政策金利である無担保コール翌日物金利の誘導目標を0.5％前後に据え置くことを全員一致で決めた,00000000100
8448,0,オーストラリア準備銀行（中央銀行）は7日、政策金利のオフィシャルキャッシュレートを100ベーシスポイント（ｂｐ）引き下げ6.00％とした,00000000100
8449,0,オーストラリア準備銀行（中央銀行）は7日、政策金利のオフィシャルキャッシュレートを100ベーシスポイント（ｂｐ）引き下げ6.00％とした,00000000100
8455,1,日経平均が一時1万円を割り込んだにもかかわらず、長期金利は0.05％超上昇した,00000000100
8460,2,＜日本経済は下振れリスク、景気回復は先ずれ＞日銀は6、7日開催の金融政策決定会合で、政策金利である無担保コール翌日物金利の誘導目標を0.5％前後に据え置くことを全員一致で決めた,10000000100
8473,1,FOMCメンバーは金利据え置きについて、経済成長が2009年に徐々に強まり始めるとの9月半ば時点で広く予想された見方に沿っているとの認識をおおむね示した,00000000100
8478,2,ECBは先週2日の理事会で政策金利を据え置いたが、トリシェECB総裁が明らかにECBの政策スタンスを変更したとの認識を示した,00000000100
8486,12,現物債は売り買いが交錯し長期金利は一時1.445％に上昇する局面もみられた,00000000100
8492,3,9月16日の連邦公開市場委員会（FOMC）の議事録によると、利下げが必要になる可能を指摘する声も出たが、FOMCメンバーは金利据え置きについて、経済成長が09年に徐々に強まり始めるとの見方に沿っている、との認識をおおむね示していたことが判明した,00000000100
8508,6,同氏は、問題を抱える住宅保有者から住宅ローンを買い取り、新たな固定金利の住宅ローンに差し替える計画を提案,10000000100
8531,1,フェデラルファンド（FF）金利の誘導目標水準を0.5％ポイント引き下げ1.5％とし、公定歩合も0.5％ポイント引き下げ1.75％とした,00000000100
8533,0,日銀は8日、米連邦準備理事会（FRB）や欧州中央銀行（ECB）など、6カ国中央銀行による政策金利の引き下げを歓迎した,00000000100
8533,3,その上で日本の状況について「政策金利の水準は極めて低く、緩和的な金融環境が維持されている」とし、日銀のドル資金供給オペの開始など積極的な流動性供給などにより、「わが国の金融市場は、欧米と比べて相対的に安定した状態にある」と指摘した,00000000100
8535,1,フェデラルファンド（FF）金利の誘導目標水準を0.5％ポイント引き下げ1.5％とし、公定歩合も0.5％ポイント引き下げ1.75％とした,00000000100
8535,6,しかし、冷静になって考えてみれば、政策金利の引き下げであり、ドルとユーロが売られる地合いだ,00000000100
8536,1,フェデラルファンド（FF）金利の誘導目標を0.5％ポイント引き下げ1.5％とし、公定歩合も0.5％ポイント引き下げ1.75％とした,00000000100
8536,3,FRBは世界的な市場の動揺を抑えるため協調利下げを主導、ECBは主要政策金利である定例買いオペの最低応札金利を4.25％から3.75％に、イングランド銀行は政策金利を5.0％から4.5％に引き下げた,00000000100
8536,9,FF金利の引き下げは全会一致の決定だったという,00000000100
8544,5,6中銀の対応を具体的にみると、FRBがフェデラルファンド（FF）金利の誘導水準を2％から1.5％、ECBは定例買いオペ最低応札金利を4.25％から3.75％、イングランド銀行は政策金利を5.0％から4.5％に引き下げた,00000000100
8546,0,日銀は8日夜、米連邦準備理事会（FRB）や欧州中央銀行（ECB）など6中銀が協調して政策金利の引き下げに踏み切ったことに対応し、当座預金への付利や適確担保の範囲拡充などの検討に入った,00000000100
