parentid,childid,body,category
4339,17,三菱UFJフィナンシャルグループ8306など銀行株は軟調,00100000000
4348,0,19日の東京市場は株高／債券高,00100000000
4348,3,さらに自社株買いや増配企業への物色も続いており、日本株はテクニカルに過熱感が指摘されながらも海外勢主導で堅調地合いを維持している,00100000000
4348,6,一時は株式先物売り／債券先物買いがみられたが、株式市場の地合いが予想外に強く追随する参加者は限られた,00100000000
4348,7,＜原油高で株買い、地合いの強さを象徴＞株式市場では日経平均が小反発している,00100000000
4348,14,また、「NTT(9432.T)の増配や自社株買い、ソニー(6758.T)の増配が好感されているように、海外勢は日本企業の資本政策に変化の兆しが出てきたことも前向きに評価している」（米系証券）との見方もある,00100000000
4351,5,地震後の大規模な復興作業やインフラプロジェクトによる需要拡大への期待から、安徽海螺水泥の株価は過去1週間で18％上昇している,00100000000
4364,1,原油価格高を背景にエネルギー株主導でダウとS&P500が上昇する一方、ナスダックは続落,00100000000
4378,10,この日のトムソンロイターの株価はロンドン市場で1.63％高の1682ペンス、ニューヨーク市場では0.80％高の37.95ドルでそれぞれ引けた,00100000000
4379,7,上値をブレークするだけの材料もないため、株価が上がったところでは先物売りが強まったほか、年初来高値圏にあるみずほフィナンシャルグループ8411など銀行株も売られた,00100000000
4384,1,同社広報担当者は理由について「株主から株価への影響を懸念する声が上がったため」と説明した,00100000000
4384,3,無議決権優先株は、議決権のない代わりに普通株より高い配当を出す優先株,00100000000
4384,4,ソフトバンク広報担当者はロイターに対し「機関投資家、個人投資家の双方から株価への影響を懸念する声があった」と述べた,00100000000
4391,0,東京証券取引所が20日にまとめた海外投資家地域別株券売買状況（全国証券取引所）によると、4月の外国人による日本株の買い越し額は1兆0918億0234万円で、そのうち欧州からの買い越しが9267億8954万円と他の地域を圧倒した,00100000000
4391,5,「反動の買い戻しが中心とみられるが、他のアジア地域と比べても日本株のパフォーマンスが悪くないため、アジア株からのシフトもあるようだ」（大和総研の壁谷洋和マーケットアナリスト）との見方が出ていた,00100000000
4392,0,20日の東京市場は株安、債券高,00100000000
4392,4,株高、金利上昇トレンドが一服した格好だが、株式市場関係者の間では世界的なインフレ傾向を背景に債券から株式への資金シフトの方向に変わりはない、との強気論も聞かれる,00100000000
4392,6,＜根強い株式への資金シフト論＞株式市場では日経平均が反落,00100000000
4392,11,アジア株が安いこともあり、売りが続いている」（国内証券）との声が聞かれた,00100000000
4392,14,「欧州勢が銀行株の利益確定売りを出す一方で、資源株、商社株、鉄鋼株などに買いを継続させている」（大手証券エクイティ部）との声が出ている,00100000000
4393,2,新たな買い手掛かりに乏しいなかで全体相場の上値の重さが意識され、銀行株を中心にこれまでの利益を確定する動きが先行したほか、後場に入って大口の先物売りが日経平均を押し下げた,00100000000
4393,7,このため、参加者の間では短期的な上値の重さが意識され、19日に年初来高値に顔合わせしていたみずほフィナンシャルグループ(8411.T)など銀行株を中心に利食い売りが先行する展開,00100000000
4393,9,後場に入ると、香港などアジア株の軟調や104円前後まで下落したドルをにらみ、ファンド筋から先物に大口売りが出たことから日経平均は一段安となった,00100000000
4393,13,市場では買い手の交替を指摘する声も聞かれ「日本株の買い戻しで先行した海外勢の動きは一巡してきている,00100000000
4393,14,今は、これまで日本株のポジションをあまり持っていなかった海外投資家が買っている」（投信）という,00100000000
4403,3,オッペンハイマーのアナリスト、メレディスホイットニー氏が、クレジット危機は今後も続くとの見方を示したことから、銀行株が売られS&P500とダウを圧迫,00100000000
4410,8,「これまでの日本株の戻りは外国人投資家の買いがけん引してきただけに、海外株安には敏感に反応するだろう」（かざか証券市場調査部長、田部井美彦氏）との声も上がっている,00100000000
4417,6,「日本株の戻りをけん引した主体が外国人投資家だったため、米国株安には敏感になる」（中堅証券）という,00100000000
4417,7,足元の物色の中心だった商社株や鉄鋼株のほか決算が一巡した銀行株などが軒並み売り気配で始まり、日経平均は寄り付き後間もなく1万4000円を割り込んだ,00100000000
4417,11,ただ、瀬川氏は株価が下げトレンドに転じたとはみておらず「利食い売りの範囲の動き,00100000000
4417,14,きょうの後場、もしくは明日にでも切り返せば日本株の相対的な強さが際立つだろう」（国内証券）との見方も出ていた,00100000000
4423,3,10月の指数発表の直後に世界の株価は最高値を付けたが、その後急落した,00100000000
4429,0,東京市場は株安／債券高,00100000000
4429,3,商品投資顧問業者など海外勢が株先売り／債先買いを持ち込み、為替市場でも短期のファンド勢がドル売りを仕掛け、株安／ドル安のミニ連鎖となった,00100000000
4429,6,＜ドル安で株売り地合い強まる＞株式市場では日経平均が続落、取引時間中としては5営業日ぶりに1万4000円を割り込んだ,00100000000
4431,3,ヤンデックスは2月、年内に米店頭株式市場（ナスダック）に上場する計画を明らかにした,00100000000
4448,5,ボーイングは大幅安となりダウを大きく押し下げた,00100000000
4472,2,ただ、株価、ドルとも足取りは不安定で明確な方向性を欠いている,00100000000
4472,3,＜日本株はプラス圏に復帰、不安定な状況＞株式市場では、午前中に日経平均が続落し一時200円を超す下げ幅となった,00100000000
4472,9,ただ、株式市場の足取りは、依然不安定だ,00100000000
4475,0,原油高や株安を背景にドル売りの地合いが強まっている,00100000000
4475,17,みずほコーポレート銀行国際為替部次長の竹中浩一氏は、ユーロ買い／ドル売りを誘う株価や原油価格などを見極める必要性を強調しながらも、信用不安の後退などから「いったん（103円台の上値に）戻るシナリオ」を想定する,00100000001
4476,0,22日ロイター］貿易統計で新興国向けの輸出が堅調なことが確認されたとして、株式市場では、関連銘柄が引き続き物色されるとの見方が出ている,00100000000
4496,3,株式市場でも航空株が売られている,00100000000
4496,4,2001年9月11日の米同時多発爆破事件以来、最大のコスト削減計画を発表したアメリカン航空の親会社AMRAMR.Nは、21日の取引で株価が25％急落,00100000000
4496,12,22日には、米地域航空会社のメサ航空MESA.Oが、連邦破産法11条の適用を申請する可能性があると表明、株価が15.8％急落した,00100000000
4500,5,一方で、日経平均が心理的な節目である1万4000円水準を回復したことで、これまで相場をけん引してきた三菱商事(8058.T)などの商社株、新日本製鉄(5401.T)などの鉄鋼株、三菱UFJフィナンシャルグループ(8306.T)などの銀行株に利食い売りが出た,00100000000
4503,0,23日の東京市場は株高、債券安,00100000000
4503,5,一方、株式市場では、先行きの金利上昇観測を背景にヘッジファンドによる債券と株式のリバランス（投資配分比率の調整）が始まっている、との見方が聞かれた,00100000000
4509,7,一方で、日経平均が1万4000円水準まで戻ってきたことで、これまでの上昇のリード役だった三菱商事8058など商社株や新日本製鉄5401など鉄鋼株、みずほフィナンシャルグループ8411など銀行株に対する利食い売りが活発化したが、これを吸収して日経平均を押し上げた,00100000000
4513,2,商品価格高騰を背景にしたインフレ懸念や世界経済後退懸念が消えないなか、日本株に対する好需給がいつまで続くかで上下どちらに放れるかが決まるとみられている,00100000000
4513,3,来週の日経平均株価の予想レンジは、1万3700円─1万4300円,00100000000
4513,13,だが、22─23日の日本株が底堅さをみせたのは、こうした海外勢の買いとは別な投資主体によるものではないかとの見方が出ている,00100000000
4515,4,＜住宅消費関連指標がカギ、株安／債券高ならドル売りか＞米国では経済指標の発表が相次ぐ,00100000000
4515,6,指標が予想を下回り株式市場が下落、米金利が低下する反応となれば「ドルを売り込む手掛かりがそろう」（都銀）といい、ドル対円、対ユーロともに最近の取引レンジ下限割れを試す可能性を指摘する声が出ている,00100000000
4518,4,ユナイテッドテクノロジー(UTX.N)やキャタピラー(CAT.N)など大型株が下落し、ダウを圧迫した,00100000000
4518,12,週足ではダウが3.9％、ナスダックが3.3％、S&Pが3.5％それぞれ下落,00100000000
4529,2,商品価格高騰を背景にしたインフレ懸念や世界経済後退懸念が消えないなか、日本株に対する好需給がいつまで続くかで上下どちらに放れるかが決まるとみられている,00100000000
4529,3,今週の日経平均株価の予想レンジは、1万3700円─1万4300円,00100000000
4529,13,だが、22─23日の日本株が底堅さをみせたのは、こうした海外勢の買いとは別な投資主体によるものではないかとの見方が出ている,00100000000
4531,6,スト関連の損失が28億ドルに達することを明らかにしたゼネラルモーターズ（GM）(GM.N)が4.5％下落、26年ぶり安値をつけたほか、ユナイテッドテクノロジー(UTX.N)やキャタピラー(CAT.N)など大型株が下落し、ダウを圧迫した,00100000000
4541,8,アジア株や為替の動き次第で、後場も上下に振れやすい展開になるとみている,00100000000
4541,13,原油高によるインフレでヘッジ手段としての株式の魅力が高まるとの見方もあるが、コストアップによるインフレは企業業績へのマイナス要因として働き、結果的に株式市場にとってネガティブ要因になるとみている,10100000000
4544,4,統合新会社の時価総額は約660億豪ドルと、コモンウェルス銀行(CBA.AX)の610億豪ドルを抜くことになる,00100000000
4546,0,26日の東京市場は株安／債券高,00100000000
4546,3,日経平均が25日移動平均線を下回って引けると株式市場の調整色が強くなる、との声も出ている,00100000000
4546,6,＜先物売りで日経300円安＞株式市場では日経平均が反落、下げ幅は一時300円を超えた,00100000000
4547,0,大和証券投資信託委託の最高投資責任者（CIO）である荒井勝取締役兼専務執行役員は26日、日本株に特化した投資信託と中国A株に投資する投信を新規に設定する計画を明らかにした,00100000000
4547,1,同氏はロイターに対し、日本株の回復期待から国内投資家の強い需要が見込めるため、日本株に投資する投信を近く設定する、と語った,00100000000
4547,3,同氏は、日本株の株価収益率（PER）が現在の約13倍から来年3月までに15─16倍に上昇すると予想している,00100000000
4547,4,同氏によると、日本株は伝統的に株価収益率が高く、約2年前には約20倍で推移していた,00100000000
4547,5,荒井氏は「（日本株の）バリュエーションが再び魅力的になったとみて、国内投資家は除々に市場に戻りつつある」と指摘した,00100000000
4547,10,中国本土の株式市場は人民元建てで取引されているA株と外貨建てのB株に分かれており、海外投資家はB株については自由に売買できるが、A株に投資するには中国証券監督管理委員会からQFIIの認定を受ける必要がある,00100000000
4549,9,前週後半の日本株が「大型投信の設定の影響もあり、外部環境が悪化する中で底堅い展開を示すなどややいびつな雰囲気だったことの反動もありそうだ」（国内投信）との指摘も出ていた,00100000000
4563,6,SECのコックス委員長はロイターに対し、格付けで誤りがあった可能性があるとして株価が過去1週間急落しているムーディーズについて、SECが調査を開始したことを明らかにした,00100000000
4573,6,前日に先物を売った短期筋が買い戻しを入れ株価はリバウンドしているが、値動きとは反対に市場はこう着感を強めている,00100000000
4577,2,白川総裁は「資産価格は経済金融に大きな影響を与えるため、中央銀行として当然資産価格の動向を考慮している」としながらも「同じ資産価格でも、米国では現在住宅価格は下落に歯止めがかかっていない一方で、株価は3月以降上がってきているなど、上がっているものも下がっているものもある」と指摘,00100000000
4578,0,DIAMアセットマネジメントのシニアポートフォリオマネジャー、宮田康弘氏は、日本株について足元は長期的な上昇局面での踊り場、もみあい期間に入っているものの、欧米と比較してインフレ圧力やクレジットクランチ懸念などの金融不安から最も遠い市場であることから、相対的に優位にあるとの見方を示した,00100000000
4578,1,＜国内株は長期上昇相場での踊り場＞宮田氏は、足元の日本株について、長期上昇相場での踊り場とみている,00100000000
4578,5,一方、株価収益率（PER）は米国並みの水準に低下し、株価純資産倍率（PBR）も最低水準で推移しており「配当利回りが国債利回りを上回るなど主要指標で割安レベル示唆し、株価は既に相応の米景気後退を織り込んでいる」と述べている,00100000000
4578,8,宮田氏は日本株への強気な見方の理由として「サブプライムローン（信用度の低い借り手向け住宅融資）問題に端を発した金融不安もインフレ懸念も、欧米と比較して最も遠いところに位置しているのが日本だ」と説明した,00100000000
4578,9,宮田氏はTOPIXの今後3カ月の予想レンジを1250─1500ポイントとおいている,00100000000
4578,13,＜外国株式はサブプライム問題の影響続く＞日本株とは対照的に、宮田氏は米国株に対してかなり弱気スタンスだという,00100000000
4580,4,白川総裁は「資産価格は経済金融に大きな影響を与えるため、中央銀行として当然、資産価格の動向を考慮している」としながらも「同じ資産価格でも、米国では現在、住宅価格は下落に歯止めがかかっていない一方で、株価は3月以降上がってきているなど、上がっているものも下がっているものもある」と指摘,00100000000
4583,0,27日の東京市場は、前日とは逆に株高／債券安,00100000000
4583,3,米住宅ローン関連で追加損失を計上する可能性があるとされたUBSUBSN.VXが欧州市場で売られたが、東京市場では銀行株が3.5％上昇するなど「デカップリング」（非連動）の動きがみられた,00100000000
4583,7,＜銀行株に実需の買い観測＞株式市場では、日経平均が反発した,00100000000
4583,12,欧米銀の状況はまだ厳しいが、日本の銀行株はサブプライム問題による影響が限られるため、欧米銀とは違う,00100000000
4586,0,27日ロイター］欧米金融機関の株価が大きく下落している,00100000000
4586,3,ただ市場への資金供給など金融当局による対策の効果が表れているため、3月のようなパニックは起きず、さらにアウトパフォームしている日本の銀行株への売りは限定的になりそうだとみられている,00100000010
4586,4,＜一段の評価損計上を警戒＞スイス銀大手UBSUBSN.VXの株価が26日の欧州株式市場で5.8％安と大きく下落,00100000000
4586,7,3月17日のパニック売りで付けた株価を除けば年初来安値の水準に接近している,00100000000
4586,8,米金融大手シティグループ(C.N)やメリルリンチMER.Nの株価も下げ足を強めている,00100000000
4586,9,欧米金融機関の株価が軟調なのは、一段の評価損計上を迫られるとの懸念が強まっているためだ,00100000000
4589,6,前者では、プロ投資家向けの市場の創設、既存市場の性格付けや上場制度上の特徴のあり方についての整理、ファンドの上場制度創設──などを挙げたほか、後者では、株券電子化意向の実務定着を踏まえて1単元＝100株または1000株への集約に向けた進め方の整理、未公開会社の買収を目的として設立される特別な事業形態の会社などの上場について検討を行う──などを挙げた,00100000000
4601,10,IBM(IBM.N)は2.5％高となり、ダウの上昇を主導した,00100000000
4603,10,27日のGMの株価は1981年以来の安値水準16.87ドルまで下落,00100000000
4619,0,28日の東京市場は今晩の米株への警戒感から、午後になり株安／債券高が進んだ,00100000000
4619,2,国内機関投資家が押し目買いを入れるのは日経平均で1万3500円以下との見方が多く、株式市場は、先物に投資する短期筋の動きに振らされやすくなっている,00100000000
4619,4,＜機関投資家の押し目買いは1万3500円＞株式市場では日経平均が反落している,00100000000
4631,1,米耐久財受注統計で堅調な設備投資が示され、大手コンピューターや重機メーカーの株価を押し上げた,00100000000
4638,18,また、景況感について加藤氏は「雇用所得情勢の改善が滞り、昨年に比べて株価が低迷する中で、エネルギーや食料品の値上がりが続いており、内閣府や日銀調査の消費者センチメントは昨秋から大幅に悪化している」と指摘,00101000000
4643,5,●世界的な金利先高観で債券売り、株買いの流れ＜立花証券執行役員平野憲一氏＞引き続き商品投資顧問（CTA）による裁定取引の動きに振られるなど、先物主導の展開だ,00100000000
4643,6,先物で日経225のインデックス買いが入ったとの観測もあり、TOPIXが重いわりに日経平均の伸びが目立つ,00100000000
4643,11,CTA（商品投資顧問業者）による債券先物売り／株式先物買いだけでなく、長期運用資金や個人も含めて多様な投資家の間で日本株の見直し機運が出てきたのだろう,00100000000
4643,12,しかし、ファンダメンタルズから考えれば、株価は先走り過ぎている,00100000000
4643,16,下値は固まったが、株価がさらに上昇するには材料不足だ,00100000000
4649,7,午後の株式市場では、アデランス株が急騰,00100000000
4652,0,29日の東京市場は、株高／債券安の展開になっている,00100000000
4652,3,＜CTA主導の相場＞29日の株式市場では日経平均が反発し、上げ幅は一時400円を超えた,00100000000
4652,11,立花証券執行役員の平野憲一氏は、こうした相場展開について「引き続きCTAによる裁定取引の動きに振られるなど、先物主導の展開だ,00100000000
4652,13,先物で日経225のインデックス買いが入ったとの観測もあり、TOPIXが重いわりに日経平均の伸びが目立つ,00100000000
4652,18,株価は連日乱高下しているが、先物の影響ばかりではないとの見方もある,00100000000
4652,20,CTAによる債券先物売り／株式先物買いだけでなく、長期運用資金や個人も含めて多様な投資家の間で日本株の見直し機運が出てきたのだろう」とみている,00100000000
4655,13,長期運用資金や個人も含めて多様な投資家の間で日本株の見直し機運が出てきたのだろう」（国内証券ストラテジスト）との見方もあったが、きょうの東証1部売買代金は前日を若干上回る2兆3391億円であり活況とは言いにくい水準,00100000000
4655,14,市場では「海外長期資金は不安定な動きを続けている株価を警戒し、様子見姿勢を強めている」（国内証券ディーリング部）との声もあり、積極的に上値を買う展開になるかは不透明だ,00100000000
4658,8,株主総会での結果を受け、午後の株式市場ではアデランス株が急伸した,00100000000
4673,8,株式市場では「円安を好感して輸出株を中心に買いが先行しそうだ」（大手証券）とみられている,00100000000
4690,3,＜海外勢の買いが株価押し上げ＞30日の株式市場では、日経平均が続伸している,00100000000
4690,6,アジア株に回っていた資金を一部、邦銀株などに戻す動きもあるようで、需給面からみれば下値不安は乏しい」（銀行系証券）とみられている,00100000000
4690,11,＜インフレ懸念に懐疑的な国内勢＞このところの世界的な長期金利の上昇や株価の戻りは「ヘッジファンドがインフレを前提に、債券売り／株買いのポジションをグローバルに作り始めていることが影響しいている」（外資系証券）との声が出ている,10100000100
4690,13,米国では米連邦準備理事会（FRB）がいつ利上げに転じるか読む段階に入っているようで、米債から原油など商品にマネーがシフトする一方、為替ではドルが反発し円安基調となり、日本株には好材料となっている」とみている,00100000001
4691,4,SEBIは昨年、未登録の外国人投資家がインド株に投資する際に用いる参加証書（Pノート）の利用を抑制していた,00100000000
4694,3,銀行株も高い,00100000000
4694,11,市場では「月末特有のお化粧買いの影響もあるかもしれないが、前日からの株価の戻りに、海外勢や国内機関投資家、個人投資家ともにあわてて買っているようだ」（国内証券）との声が出ていた,00100000000
4703,3,海外投資家の日本株への投資意欲は強まる傾向をみせており、しっかりとした展開となりそうだ,00100000000
4703,13,30日に設定された「日興ジャパン高配当株式ファンド」も、設定額が約178億円で上限5000億円を大幅に下回ったものの、株価の下支え要因となった,00100000000
4706,2,記者会見した西川善文社長は「まずまずの結果だ」と評価し、早ければ2010年度にも上場を目指す計画について「スケジュールを変えなくてはならない理由はない」と語った,00100000000
4708,13,週間ではダウが1.3％高、ナスダックが3.2％高、S&Pが1.8％高となった,00100000000
4711,6,90年代前半の利上げで株式市場における過度の信頼を防ぐことができなかったと指摘し、金融市場のバブル回避に向け中銀にできる予防的措置は限られていることをFRBの過去の経験は示したと述べた,00100000000
4718,11,海外投資家の日本株への投資意欲は強まる傾向をみせており、しっかりとした展開となりそうだ,00100000000
4719,8,「このところ株価の支援材料になっている要因は、原油価格の下落と、債券市場からの資金還流だ」との認識を示した,00100000001
4720,11,前週末の米国株式市場で金融株が軟調だったこともあり、「きょうの国内株式では銀行株に利食い売りが出やすい」（国内証券）との指摘が出ている,00100000000
4724,11,海外投資家の日本株への投資意欲は強まる傾向をみせており、しっかりとした展開となりそうだ,00100000000
4729,2,海外投資家の日本株への投資意欲は強まる傾向をみせており、しっかりとした展開となりそうだ,00100000000
4729,3,今週の日経平均株価の予想レンジは、1万4000円─1万4700円,00100000000
4729,13,30日に設定された「日興ジャパン高配当株式ファンド」も、設定額が約178億円で上限5000億円を大幅に下回ったものの、株価の下支え要因となった,00100000000
4733,0,米投資情報週刊紙バロンズは、米ゼネラルモーターズ（GM）(GM.N)の株価が、今後数年以内に現在の約3倍に上昇する可能性があるとの見通しを示した,00100000000
4733,4,バロンズは、コスト削減策の効果が表れるに従いGMの株価は上昇し、2010年には30ドルあるいは45ドルまで上値を伸ばす可能性があるとみている,00100000000
4734,2,0301GMT（日本時間午後零時01分現在）、SET指数は8.96ポイント（1.07％）安で推移している,00100000000
4735,0,2日の株式市場では、FDK(6955.T)や古河電池(6937.T)など電池関連株が買われている,00100000000
4737,5,市場では「デフレ脱出などを背景に海外勢を中心に日本株再評価の機運が高まっているようだ,00100000000
4737,6,海外勢が買うのは時価総額の大きいコア銘柄だろうとの思惑から、国内勢もこぞってメガバンク株に乗り始めている」（国内証券）との声が出ている,00100000000
4741,11,売買代金が膨らんで1万4500円を超せば、日本株を持たざるリスクが意識される一方、テクニカル面でも一気に強気派も増えるのではないか」とみている,00100000000
4741,16,日本株への見直し買いの過程で、主力株として注目されやすいという,00100000000
4743,5,ただ、年明け以降の為替や株価の動向、原材料価格の上昇など経済状況の変化や、最近の各月の法人税収が前年実績を下回っていること、3月期決算法人の07年度決算発表などを踏まえ、「今の状況から見ると、補正後予算の達成はなかなか難しい状況にある」との認識を示した,00100000000
4744,1,同社は2日、日本株に特化した米投資信託の運用を受託したと発表した,00100000000
4744,2,これを機に、米国でファンドの販売を支援する営業部隊を設置するとともに、アジア株に投資するファンドの提供なども行い、巨大な米国市場で運用資産残高の拡大を目指す,00100000000
4744,4,残高は約3億2000万ドル（約315億円）で、投信情報サービス会社のリッパーによると、日本株に特化した米国の投信としては上位に入る,00100000000
4744,9,同広報担当者によると、米国市場では、日本株以外にも、中国株やインド株などアジア株で運用する投信の提供も計画しており、「順調に行けば年内に実現する見通し」,00100000000
4757,1,前日の米国株式が下落し、ドル／円が1ドル104円台と円高基調で推移していることを受けて、前日大きく買われた銀行株や、輸出株を中心に売り先行となる見通し,00100000000
4757,4,2日の米債市場は、株価が下落し債券への逃避買いが進んだ,00100000000
4757,12,リテラクレア投資情報部長の井原翼氏は「国内市場では、新規の投資家が銀行株を買ったようだ,00100000000
4757,13,米国の金融株の動きに連動するのか、きょうは銀行株の動きを注視したい」と述べている,00100000000
4759,4,ただ、市場では「銀行株はきょうは一服感が出るが、金利先高感が下支えするほか、売り残が積み上がっていた反動で基本的には買い戻し局面」（国内証券）との声も出ている,00100000000
4760,2,株式市場の上昇に加え、円が米ドルをはじめブラジルレアルなど投資先通貨に対し弱含んだことが背景,00100000000
4762,2,半面、銀行株などに海外投資家による現物買いの注文が出たといい、安値もみあいの展開となった,00100000000
4762,5,ただ、「450億円規模の金融株のバスケット売りが観測されたが、一方で海外勢からの現物買いが銀行株にも入った」（準大手証券トレーダー）という,00100000000
4762,10,これを受けての米金融システム不安再燃がドル安を誘発し、国内株式では輸出関連株や銀行株などに売りが先行したものの、市場では「欧米投資銀行の財務状況は依然、厳しいが、市場センチメントが改善しているこのタイミングであれば、今回の格下げで再び金融不安が再燃定着する可能性は低い」（住信アセットマネジメント株式運用部長三澤淳一氏）との声がある,00100000000
4764,0,ゴールドマンサックス証券（GS証券）は、3日、米国投資家の間で、日本株の「持たざるリスク」に対する懸念が増しており、ウエートの見直しを迫られる可能性があるとのリポートを発表している,00100000000
4764,2,投資家との意見交換から、前回1月の訪問時に比べて日本株に対する関心が格段に高まっていることがわかった,00100000000
4764,3,日本株は3月中旬以降、インフレや原油高の逆風を受けて他の市場が足踏みをしている間に、現地通貨ベースでは海外株を10％以上アウトパフォームする状態にある,10100000000
4764,4,訪問したほとんどの米国投資家は日本株を依然大幅にアンダーウエートしていたが、最近のアウトパフォーマンスの持続と日本は物価上昇が歓迎される国との見方から｢持たざるリスク｣への懸念が増幅しているという,00100000000
4764,5,また、アデランス8170.Tの株主総会での経営陣の再任案の否決や小野薬品工業4528.OSの増配、株主の提案を受けた学研(9470.T)の中期経営計画の策定といった最近の日本のコーポレートガバナンスの改善について説明したところ、日本株をレーダースクリーンから外していた多くの投資家に驚きをもって迎えられた、という,00100000000
4765,4,新型ｉPｈｏｎｅの発表は、過去3カ月で約50％上昇したアップルの株価にとっても一段の買い材料になる可能性がある,00100000000
4768,0,3日の東京市場は株安／債券高,00100000000
4768,2,ただ、ドルや日本株のセンチメントが改善していることもあり、金融不安の再燃を材料にした相場は長続きしないとの声が複数出ている,00100000000
4768,4,＜株式センチメント改善で抵抗力＞株式市場では日経平均が4日ぶりに反落し、下げ幅は200円を超えた,00100000000
4768,8,「米経済誌のバロンズが日本の金融機関は相対的に健全と評価したことを材料に、海外勢からみずほフィナンシャルグループ(8411.T)など銀行株に大口買いが入った」（東海東京証券エクイティ部長の倉持宏朗氏）ことが下げ渋りのきっかけになった,00100000000
4768,9,また、ゴールドマンサックス証券は3日、米国投資家の間で日本株の「持たざるリスク」に対する懸念が増しており、ウエートの見直しを迫られる可能性があるとのリポートを発表している,00100000000
4768,17,110円なら一転増益となり、日本株の割安感が再浮上する」という,00100000000
4769,2,この報道を受けてドルは売られ、アジア株も圧迫された,00100000000
4787,15,ゼネラルモーターズ（GM）(GM.N)は再編計画発表を受けて一時は4％上昇していたが、5月の米国内自動車販売台数が前年同月比30％減少したことが圧迫材料となり、株価は大幅に押し戻された,00100000000
4790,11,今週は、これまでの債券売り／株買いの流れから一転、債券高／株安の場面もあるが「インフレリスクへの警戒感は変わっていないので、債券買いの動きが続くとは思えない」（国内証券）との声がきかれる,00100000000
4793,2,リーマンが、この数日間はプライマリーディーラー（米政府証券公認ディーラー）向け連銀窓口貸出を利用していないとして、窓口貸出に関する観測を否定したため、株価は安値を離れた,00100000000
4794,0,米ウォールストリートジャーナル紙は、関係者の話として、リーマンブラザーズLEH.Nが株価の下落を受け、自社株買いを始めたと報じた,00100000000
4794,3,3日のリーマンの株価は3.22ドル（9.5％）安の30.61ドルで引けた,00100000000
4802,10,SMBCフレンド証券投資情報室次長の松野利彦氏は「個人投資家の動きが良くなってきたのは、株価が上昇して信用取引の評価損率が改善したためと考えられる」と指摘している,00100000000
4811,6,すぐに業績に反映されることはないにしても、将来に投資するという株式市場本来の姿とも言え、市場の躍動感を感じる」（丸和証券調査情報部次長の大谷正之氏）との声が出ている,00100000000
4812,3,前日の米株安や、米リーマンブラザーズLEH.Nに関する損失や増資の報道にもかかわらず銀行株が堅調だったほか、円安を追い風に輸出株が買われた,00100000000
4812,14,このような裁定取引をイメージした買い戻しも入ったようだ」と述べた,00100000000
4813,0,4日の東京市場は株高／債券安,00100000000
4813,1,バーナンキ米連邦準備理事会（FRB）議長がドル安のもたらす悪影響を指摘、ドル／円が105円台に戻ったことで株式市場では輸出関連株中心に買いが入った,00100000000
4813,2,為替が落ち着きさえすれば日本株は海外株をアウトパフォームする可能性は大きい、との声も出始めた,00100000000
4813,3,国内の年金勢が株買いに動いたほか、海外勢による株先買い／債券売りの裁定取引もみられた,00100000000
4813,5,＜バーナンキ発言の効果＞株式市場では日経平均が反発,00100000000
4813,8,複数の市場関係者によると、4日の株式市場では海外勢ではなく、国内の公的年金が買いの主体になったという,00100000000
4813,13,モルガンスタンレー証券ストラテジストの神山直樹氏は「前日の米株市場では信用不安の強まりから金融株を中心に売られたが、日本株にとってはバーナンキ発言による米経済の安定期待と円安の方が好影響を及ぼしている」と指摘,00100000000
4813,16,米ウォールストリートジャーナル紙が関係者の話として、リーマンブラザーズLEH.Nが投資家グループへの株式売却を検討中で、最近海外投資家と協議を行ったと報じたが、日本の銀行株への影響は限定的だ,00100000000
4817,0,米リーマンブラザーズLEH.Nが資本増強を迫られるとの見方などから米金融機関の株価が下落基調を強めているが、東京市場への波及は限定的だ,00100000000
4817,2,米金融機関に比べ相対的にサブプライム問題の傷が浅いとみられる日本の銀行株は逆に戻りを試す展開になっている,00100000000
4817,3,＜S&P金融株指数はベアー救済以来の安値＞リーマンブラザーズが最大40億ドルの増資を検討しているとの米ウォールストリートジャーナル（WSJ）紙報道を受けて、3日の米国市場でリーマンブラザーズの株価は急落,00100000000
4817,8,スタンダードアンドプアーズ（S&P）がリーマンブラザーズやメリルリンチ、モルガンスタンレーの信用格付けを引き下げたこととあわせて、米金融機関の株価は再び不安定になっている,00100000000
4817,11,希薄化を懸念した面が大きく、日本の銀行株との関係は薄い」（準大手証券）との声が上がっている,00100000000
4829,2,一方、インフレ懸念や米金融保証（モノライン）大手2社の格付け見通しをめぐる不安が重しとなり、ダウとS&P500はさえない動きとなった,00100000000
4829,6,きょうの株式市場は堅調に推移していたが、米連邦準備理事会（FRB）のバーナンキ議長の発言を受け下げに転じた,00100000000
4831,4,外部環境を含め日本株にとってプラス材料が揃っている」（大和証券SMBCグローバルプロダクト企画部部長高橋和宏氏）との声が出ている,00100000000
4831,7,ハイテク株が堅調でナスダックが反発した一方、インフレ懸念や米金融保証（モノライン）大手2社の格付け見通しをめぐる不安が重しとなり、ダウとS&P500は軟調だった,00100000000
4837,7,米国ではリーマンブラザーズLEH.Nの株式売却や増資報道に加え、ムーディーズインベスターズサービスが4日、米MBIA(MBI.N)とアムバックフィナンシャルABK.Nのモノライン子会社の格付けを現在の最上級から引き下げる方向で見直す方針を表明するなど、金融不安が再び強まり株価を押し下げている,00100000000
