parentid,childid,body,category
9136,10,しかし周小川総裁は、中国の金融機関が将来必要になる場合に備え、人民銀行が緊急流動性を供給する計画を策定すると述べるとともに、金融システムへの潤沢な資金供給を確実にするため通常の金融政策手段を活用する方針を示した,00000000010
9187,1,資金流入動向では、国内株式投信が直近10営業日連続で合計523億円の資金流入超となり、10月は累計で376億円の流入超となる一方、海外債券投信からの資金流出が加速,00000000010
9190,4,潤沢な資金供給が日銀の金融政策としては正しく、効果がある」と述べ、利下げによる景気浮揚効果に疑問を呈していた,00000000010
9238,3,一方、足元では国内株式型ファンドやETF（上場投信）への資金流入が目立っている,00000000010
9357,10,日銀では金融市場の安定確保のため、年末および年度末に向けて積極的な資金供給を行っていく方針だが、そうした積極供給の下では、政策金利である無担保コールレート（オーバーナイト物）が、その誘導目標から大きく下方にかり離する可能性がある,00000000110
9357,11,日銀では、超過準備に利息を付けることによって、コールレートを目標水準に誘導しつつ、積極的な資金供給を一層円滑に行い得るようになり、金融調節面での対応力強化につながると指摘した,00000000110
9379,1,0.5％という低金利の下で下げ幅を0.2％にとどめる提案は、マーケットの意表を突いた内容だったが、市場の一部ではゼロ金利に再突入せずに大量の資金供給を可能にする対応との見方が出ている,00000000010
9600,4,運用資産の残高に対して報酬を得る運用会社は、ある一定水準の残高が維持されるか、積み上がっていく環境下はいいが、解約に伴う継続的な資金流出や価額下落に伴う残高の目減りが続けば、ビジネスに悪影響を及ぼす,00000000010
9621,3,その上で、金融セクターは規模が大きく、経済へ資金供給する他の分野への支援を財務省は検討していると述べた,00000000010
9646,6,中国国務院（内閣に相当）が発表した緩和的な金融政策へのシフトはマネーサプライの増加と金利低下につながるとの見解を示した,00000000010
9773,5,●金融サミットへの期待と不安が交錯＜大和住銀投信投資顧問チーフストラテジスト門司総一郎氏＞13日の米国株式市場の反発は、漠然とした緊急首脳会合（金融サミット）への期待感のほか、原油価格上昇を受けて、商品への資金流入が株式にも一部波及したことなどが背景にあるようだ,00000000010
9798,10,投資家の安全志向の高まりで昨年来底堅い資金流入が続いていた外債ファンドが流出超に転じた影響が大きい,00000000010
9813,8,米国債への資金流入が背景にある,00000000010
9863,7,またマネーサプライや与信についても「妥当な伸び」を維持する意向だ,00000000010
9920,4,海外進出している日本企業は従来、現地の資金ニーズを現地の金融機関からの借り入れや社債の発行でまかなっていたが、グローバルな信用収縮で資金調達が難しくなっており、東京の本社から邦銀に対して資金供給の要請が強まっているとした,00000001010
10019,5,日銀は声明で「国際金融資本市場の動向を注視しつつ、年末、年度末に向けた積極的な資金供給など、適切な金融調節の実施を通じて、引き続き、金融市場の安定確保に努めていく」との姿勢をあらためて示した,00000000010
10023,5,日銀は声明で「国際金融資本市場の動向を注視しつつ、年末、年度末に向けた積極的な資金供給など、適切な金融調節の実施を通じて、引き続き、金融市場の安定確保に努めていく」とあらためて表明,00000000010
10152,3,総裁は、「量的緩和政策の下では、日本銀行による大量の資金供給を受けてオーバーナイト物レートはゼロとなり、コール市場の取引は大きく減少しました,00000000010
10152,4,資金の出し手にとっては、仲介手数料すら賄えない状態の下で資金を放出するインセンティブが低下する一方、取り手にとっても、日本銀行がオペで積極的に資金供給を行うため、市場で調達する必要性が大きく低下した」と指摘,00000000010
10152,12,例えば、大量の資金供給の結果、米欧のオーバーナイト物の金利には下押し圧力がかかり、誘導目標金利から下方に乖離していること、金利誘導力を回復するため、FRBでは10月から準備預金に対する付利を開始したが、付利金利を誘導目標金利と同水準にまで引上げたが、FF金利は依然誘導目標を大きく下回った状況が続いているとした,00000000110
10152,13,日本の金融市場の機能低下に対して日銀が各種オペ手段を動因して市場への資金供給を行っているとしたが、一方で「市場機能を極力温存する努力も必要」との認識を示した,00000000010
10191,2,この日の会合では、政策金利を0.5％から0.3％に引き下げたほか、年末年度末に向けて円滑に資金供給ができるよう超過準備預金に対して0.1％の金利を付利することを決定した,00000000110
10283,3,NHKは1日、日銀が今週中にも臨時の金融政策決定会合を開いて、資金需要が一段と高まる年末から年度末にかけて、金融機関に対し貸し出しに必要な資金を融通する制度を10年ぶりに導入する方向で検討すると報じた,00000000010
10304,13,「日本株もここまで下がれば上がるだろうとみて日本株のインデックスファンドを購入する投資家が増えている」（国内投信大手）との指摘もあるが、新規の日本株ファンドへの資金流入は低調だった,00100000010
10356,3,白川総裁は、適格担保範囲の拡大では、社債で4500億円程度、企業向け証書貸付債権で1.6兆円程度の拡大を見込んでいるほか、民間企業債務を活用した新オペレーションでは3兆円程度の資金供給を見込めることを明らかにした,00000001010
10357,5,「新たなオペレーションの実施」としているが、資金供給のツールについては研さんしさらなる工夫を重ねる必要があるようだ,00000000010
10404,9,株式など複数資産に分散投資するミックスアセット型からの資金流出が続いた,00000000010
10508,10,米連邦準備理事会（FRB）がビッグスリーの資金需要に対応する,00000000010
10605,1,連邦準備理事会（FRB）が早い段階で金融システムへの大量の資金供給に踏み切ったのが理由,00000000010
10701,4,こうした状況に対応して2日に決定した措置について「企業債務を担保とした相対的に有利な条件での新たなオペレーションの導入では、現在受け入れている担保の額からみても3兆円程度の資金供給が見込まれるほか、さらに担保差入額が増大すればそれに応じて資金供給の規模を拡大する余地がある」と説明した,00000000010
10719,10,金融面では、不況のあおりで資金需要が低迷し、英国債（コンソル）利回りが低下した,00000000110
10886,10,「米自動車メーカーにたとえ政府が資金供給を決めても問題の先送りにしかならない,00000000010
10990,10,資金流出になるのは03年7月以来5年3カ月ぶりだ,00000000010
10998,3,また、先に訪問した中国の指導者らが「輸出の落ち込み幅に非常にショックを受けていた」と指摘、ただ中国については、潤沢な外貨準備高と財政黒字を背景に金融危機を克服できる力がある、と述べた,00000000010
11062,18,三洋買収や設備投資などの資金需要に備える,00000000010
11073,9,イングランド銀行（英中銀）も銀行への資金供給を継続するとしながらも、需要の減少を受けて今後の措置については見直しを行う方針を示した,00000000010
11099,2,中国の外貨準備高は、9月末時点では、1兆9060億ドルだった,00000000010
11099,3,関係筋は、外貨準備高が11月も減少したのか、言及を控えている,00000000010
11099,4,中国国家外為管理局（SAFE）の高官は、20日のフォーラムで、外貨準備高がピークの1兆9000億ドル超を下回ったと述べたが、減少したのがどの時期で、どのくらい減少したのかには、触れていない,00000000010
11111,3,関係筋は、外貨準備高が11月も減少したかどうかについてはコメントしなかった,00000000010
11111,4,中国国家外為管理局（SAFE）の高官は、20日のフォーラムで、外貨準備高がピークの1兆9000億ドル超を下回ったと述べたが、どの時期にどの程度減少したかには触れなかった,00000000010
11133,3,報告は「2008／09年度前半は金融引き締めをしてきたが、今後6カ月─12カ月については、インドにも波及している世界的な資金需要の高まりに対応して金融緩和する余地がかなりある,00000000010
11144,2,同社の旗艦ファンドである「グローバルソブリンオープン（毎月決算型）62002137JP（通称：グロソブ）」には、サブプライム問題が顕在化して以降、08年9月のリーマン破たん以前までは、質への逃避の流れから継続的な資金流入が続いていた,00000000010
11144,3,10月には大きな資金流出があり11月も若干の資金流出があったが、足元までではトータルで流入超となっている,00000000010
11144,8,08年は07年の年央に顕在化した米サブプライム問題を抱えてのスタートとなったが、弊社の旗艦ファンドたる『グロソブ』でみると、同ファンドには『質への逃避』から資金流入は続き、リーマンショック以降、資金流出もあったが、米サブプライム問題後も足元までではトータルでは資金流入超となっている,00000000010
11318,8,政府はこれまでのところ、大量の資金流出を避けたいとの思いから、対ドルでの大幅下落を阻止している,00000000010
11343,2,中央銀行が銀行に資金供給する際のレポレートは6.5％から5.5％に、中央銀行が過剰流動性を吸収する際に用いられるリバースレポレートは5.0％から4.0％に引き下げられる,00000000010
11522,0,財務省が9日に発表した12月末の外貨準備高は1兆0306億4700万ドルとなり、前月末から277億8600万ドル増加した,00000000010
11522,5,各国の外貨準備高をみると、国際通貨基金（IMF）が公表している直近の4月末で、1位が中国の1兆0838億SDR、2位が日本の6059億SDR、3位がロシアの3202億SDR、4位がインドの1881億SDR、5位が台湾の1787億SDRなどとなった,00000000010
11575,5,同CEOは「134億ドルの融資は、われわれが求めた第1四半期の資金需要を賄うものだ,00000000010
11748,8,長期の個人投資家に支えられ資金流入が続いており、08年は約270億円の流入超となった,00000000010
11818,0,米政府当局者は16日、フォードモーター(F.N)の資金需要と不良資産救済プログラム（TARP）による支援をめぐり、昨年12月以降、財務省が同社と協議していることを明らかにした,00000000010
11844,1,その上で「中小企業の資金供給の円滑化に役立ててほしい」との見解を示した,00000000010
11844,6,ただ、「一般論として、この制度を大いに活用して、中小企業への円滑な資金供給に役立ててほしい」とした,00000000010
11853,2,金融危機の長期化と実体経済の悪化で、個人投資家はもう一段の株安や円高を恐れて慎重姿勢を崩しておらず、リーマンショック以降に細った資金流入が改善する気配はない,00100000010
11853,5,＜08年は多資産分散型から資金流出、流入トップは外債型から日本株型へ＞投信情報サービス会社のトムソンロイターリッパーによると、投信全体の約8割を占める追加型株式投信（除くETF）への純流入額は07年の14兆4025億円から08年には1兆6772億円に88％減少し、残高は07年末の64兆9083億円から08年末の39兆5482億円に39％減少した,00000000010
11890,3,実際の資本注入は、金融庁の審査を経て実現するが、中川財務金融相は「もともと健全な金融機関がさらに体力を強化して、北海道の中小企業に資金供給するのは地域経済にとって非常にいいことだ」と評価した,00000000010
11934,6,キング総裁は、非伝統的な措置とは中銀による一連の資産買い取りを通じたマネーサプライの拡大と企業への信用拡大の形をとると説明した,00000000010
11999,2,資金需要の強さを示す資金需要判断DIも、企業向けが43（前回調査はマイナス5）と大幅に増加しており、アンケート調査から企業の資金需要に金融機関が貸し応じている姿が浮き彫りになった,00000000010
12049,10,中川財務金融担当相は「金融機関の体力をさらに強化することで中小企業、地域経済への資金供給の職務を果たしてほしいというのが法の趣旨」とした上で、両行の対応は「この趣旨にかなっている」と評価した,00000000010
12056,8,「主要政策金利が1％になれば、中銀預金金利はゼロとなり、ECBが短期金融市場への無制限の資金供給を続ければ、EONIA（ユーロ建て無担保コール翌日物加重平均レート）などの翌日物金利はゼロ近辺に低下する,00000000010
12117,3,「FRBが金融危機の終息後、直ちに過剰流動性を吸収しなければ、将来的にはインフレのリスクが高まる可能性がある」と述べた,10000000010
12371,3,「既存ファンドへの資金流入が滞る中で、リスクを取ってでも今が旬な市場に投資しようという一部の個人マネーの力を垣間見た」（国内投信）という,00000000010
12382,5,12月の広義のマネーサプライ（M4）は、前年同月比16.1％増加した,00000000010
12520,4,これまで利用されていなかった担保3兆円程度に加えて、新たに日銀に信用調査が持ち込まれた1─2兆円程度があるため、資金供給は5兆円程度の増額が可能となる,00000000010
12597,8,政策金利がゼロに近づいていることから、アナリストからは英中銀が近くマネーサプライの伸び促進を余儀なくされるとの観測も浮上している,00000000110
12610,0,財務省が6日に発表した1月末の外貨準備高は1兆0109億5800万ドルとなり、前月末から196億8900万ドル減少した,00000000010
12610,3,12月末の外貨準備高は1兆0306億4700万ドル,00000000010
12610,6,各国の外貨準備高をみると、国際通貨基金（IMF）が公表している直近の4月末の時点で、1位は中国の1兆0838億SDR、2位が日本の6059億SDR、3位がロシアの3202億SDR、4位がインドの1881億SDR、5位が台湾の1787億SDRなどとなった,00000000010
12625,0,三菱東京UFJ銀行の長田忠千代執行役員リテール企画部長は、世界的な金融市場の混乱を背景に個人マネーは投資性商品から預金にシフトしており、全体的に安全志向が強まっているものの、外貨預金や元本確保型の年金保険への資金流入は増えていることを明らかにした,00000000010
12757,8,UBSの中核部門であるウェルスマネジメント部門からからは依然大量の資金流出が続いているが、1月にはウェルスマネジメント、資産運用部門ともネットの資金フローが流入に転じた,00000000010
12759,3,また、資金需要が高まる3月末を控えて市場の混乱が懸念されるが、年度末に向けた資金繰り対策に関して「さらにやることがあればやる」と一段の市場安定化策の可能性に言及,00000000010
12784,4,これには、名目支出押し上げに向けたマネーサプライの増加を目的とする措置が含まれる公算が大きい」とし、このような非伝統的措置はほぼ確実に英国債買いを伴うと述べた,00000000010
12818,0,中国人民銀行（中央銀行）が12日発表した1月の人民元建て融資が過去最高の伸びを示したほか、マネーサプライの伸びも加速し、中国の銀行が景気刺激のため融資拡大を求める政府の要請に応じ、貸し出しを積極化していることが示された,00000000010
12818,7,ただ、1月の新規融資の40％近くを占める6239億元が、企業が短期の資金需要を満たす際に用いる割引短期証券による融資だった,00000000010
12911,6,1）伝統的なおよび新設の仕組みやファシリティーを通じた流動性および資金供給の向上,00000000010
12980,13,マネーサプライの伸びも顕著,00000000010
13025,7,スタンダードアンドプアーズ（S&P）は欧州新興国の銀行について、金融危機の影響で西欧の親会社による資金供給が困難になっているとして、格付けを見直す可能性があることを明らかにした,00000000010
13071,6,●大きな助け、GSEへの資金供給は有効＜LPBキャピタルの最高投資責任者アンドリューベコフ氏＞住宅対策は大きな助けになる,00000000010
13094,1,このため、イングランド銀行（中央銀行）は3月、政策金利をゼロ付近まで引き下げ、マネーサプライを急増させる可能性がある,00000000110
13097,5,●サプライズない、潤沢な資金供給を継続へ＜東短リサーチチーフエコノミスト加藤出氏＞全体としては、マーケットにとってのサプライズはない,00000000010
13104,7,白川総裁は「足元の金融市場や企業金融の動向を踏まえると、9月中間期末越えの資金供給を最長3カ月のものまで行えるようにすることが適当と考えた措置」だと述べた,00000000010
13175,5,日本はまた、インドネシアと、世界銀行、アジア開発銀行、その他の国々をはじめとする開発パートナーとの間で検討されている緊急の資金需要に備えた共同融資のファシリティにも、JBICを通じて参加する用意があると表明した,00000000010
13182,8,現時点では同枠組みを使った資金支援の開始時期は不明だが、ADBのタイ担当ディレクターは記者団に対し「大危機が起こった場合には資金供給の準備があるということを、アジア全体とアジア以外の国々に知らせる意味で、チェンマイイニシアチブは重用だ」と述べた,00000000010
13189,8,現時点では同枠組みを使った資金支援の開始時期は不明だが、ADBのタイ担当ディレクターは記者団に対し「大危機が起こった場合には資金供給の準備があるということを、アジア全体とアジア以外の国々に知らせる意味で、チェンマイイニシアチブは重要だ」と述べた,00000000010
13210,6,商品市場関係者によると「先物への資金流入だけにとどまらず、ETFなどに実需資金が流入している」（商社系証券トレーダー）という,00000000010
13227,0,ダーリング英財務相は23日、国有化した中堅銀行ノーザンロックに対し数十億ポンドの資金供給を行うことを明らかにした,00000000010
13330,5,資金需要が高まる3月決算期末を控えて、株式をはじめとした市場の混乱によって、一段と経済の下押し圧力が強まる懸念が急浮上しており、政府与党は株価対策の検討を開始した,00000000010
13362,1,議長は「インフレを回避するために、金利の引き上げやマネーサプライの縮小を適切な時に実施することが可能とわれわれは確信している」と語った,10000000010
13362,5,＜出口戦略＞バーナンキ議長は、ある時点で経済成長により緩みが解消し始めるとの認識を示し、そうなれば、マネーサプライの大幅増加によりインフレが生じることを防ぐため、政策の方向転換をしなければならないことを意味すると語った,10000000010
13427,7,ただ、金利による政策運営ができなくなった場合に、資産買い取りを通じたマネーサプライの拡大によりどの程度の効果を上げることができるかが、中銀にとって重要になるとみられている,00000000010
13452,1,それによると、プログラムの実施期間は2年間で、特に中東欧地域の中小企業が資本にアクセスできるよう、銀行に対して迅速かつ大規模な資金供給を行う方針,00000000010
13492,1,米政府は2日午前中にAIGに対する資金供給を発表する見込み,00000000010
13494,1,米政府は2日午前中にAIGに対する資金供給を発表する見込み,00000000010
13495,2,米政府は2日午前中にAIGに対する資金供給を発表する見込み,00000000010
13507,4,リスク回避や資金流出が顕著な新興国への投資についても「関心がある」と回答したマス富裕層は55％で、マス層の37％を上回った,00000000010
13539,7,量的緩和は通貨供給量（マネーサプライ）を増加させる政策で、経済が依然として支援を必要とする状態であるにもかかわらず政策金利の引き下げ余地がなくなった時に効果を上げる政策と考えられている,00000000110
13564,4,他の主要中銀と同様、カナダ中銀は政策金利がゼロに近づくなかで深刻化する景気後退への対応策が尽きつつあり、今後25ｂｐの追加利下げを行う選択肢が残されている一方、市場の資産買い入れによる資金供給の拡大やほかの非伝統的な措置の導入を迫られる可能性がある,00000000110
13579,9,そうなればマネーサプライが増え、銀行の個人企業向け融資の拡大につながるとされている,00000000010
13660,3,マネーサプライの拡大により国内経済を支援する,00000000010
13663,3,マネーサプライの拡大により国内経済を支援する,00000000010
13669,20,従って、マネーサプライとクレジットの拡大させ、これにより中期的なインフレ目標を達成できる水準に名目支出の伸び率を押し上げることを目的に、一段の金融措置を講じることを委員会は併せて決議した,00000000010
13669,26,委員会は今後の会合で、この買い入れプログラムのマネーサプライやクレジット拡大における効果や、やがては名目支出の伸び率を高める効果を監視し、適宜買い入れのペースや規模を調整する,00000000010
13682,11,景気は後退期にあり、マネーサプライを増加させる必要がある」と語った,00000000010
13731,5,とりわけ効いたとみているのが、社債やCP、企業向け証書貸付債権を担保に0.1％の低利で金融機関に資金供給する企業金融支援特別オペだ,00000001010
13908,3,同国の外貨準備高は総額約2兆ドル,00000000010
13956,6,中でも注目しているのが、社債やCP、企業向け証書貸付債権を担保に0.1％の低利で金融機関に資金供給する「企業金融支援特別オペ」だ,00000001010
14078,5,ECBは、世界的な金融危機を受けて、金融機関に対して固定金利で無制限の資金供給を行なっている,00000000110
14094,1,年度明け後の厳しい金融経済情勢を背景に市場の緊張が続く可能性が高いため、引き続き積極的な資金供給を行っていくことが重要との判断から、長期国債の買い入れ増額を決定したとの声明を発表した,00000001010
14095,1,年度明け後の厳しい金融経済情勢を背景に市場の緊張が続く可能性が高いため、引き続き積極的な資金供給を行っていくことが重要と判断,00000000010
14096,1,年度明け後の厳しい金融経済情勢を背景に市場の緊張が続く可能性が高いため、引き続き積極的な資金供給を行っていくことが重要と判断,00000000010
14099,1,年度明け後も厳しい金融経済情勢を背景に市場の緊張が続く可能性が高いため、引き続き積極的な資金供給を行っていくことが重要と判断,00000000010
14117,5,金融市場の安定を確保するため、引き続き積極的な資金供給をおこなっていくことが重要であり、長期の資金供給手段を一層活用し、円滑な金融調節を行っていくため」とし「潤沢な流動性を供給することが狙い」と語った,00000000010
14476,1,2009年3月単月の資金流入（設定額─解約額）もプラス（純流入）になる見込みで、ゆうちょ銀行としては05年10月の投信窓販参入以来、08年度も資金流入はプラスを維持することになる,00000000010
14503,14,「官民一体のファンド創設」や日本政策投資銀行の危機対応業務などでJ─REITへの資金供給を拡充し、金融危機の影響で資金繰りが厳しくなっている不動産投資信託（J─REIT）を蘇生させる,00000000010
14601,2,全体の約4分の3が海外資産に投資する追加型公募投信は、08年度は世界的な株式市場の下落と円高のダブルパンチに加え、世界経済の低迷と金融市場に対する不安心理や不信感等による資金流出も加わり、トリプルパンチとなった,00100000010
14605,15,一方で、企業の資金需要も、生産在庫調整費用の減少に加え、設備投資の落ち込みなどもあり、全体的には落ち着いてきていると判断している,00000000010
14614,13,エコノミストは、ECBが米連邦準備理事会などのように量的緩和を通じてマネーサプライの拡大策を実施するかどうか注目していたが、トリシェ総裁は「さらなる非標準的措置については理事会が決定する,00000000010
14654,7,世界的な株価上昇は投資家のリスク回避姿勢を緩和させ、低金利の円から高金利通貨などへ資金移動が再び活発化する可能性があるとの見方から、短期筋や一部投資家を中心に円売りが活発化している,00000000010
14705,9,このうち900億円超が新規ファンドへの資金流入によるものだった,00000000010
14711,6,インフレ高進を引き起こす可能性のあるマネーサプライの増加で、量的緩和が通貨下落につながる可能性があるほか、政府の財政規律への取り組みも問われる,00000000010
14711,10,「FRBが週に100億─140億ドルの追加資金を金融機関に供給しても、これは、主要金融機関や世界のローン市場の緩和には程遠い水準」と語り、FRBの資金供給にも関わらず、金融機関は依然融資を抑制しているとの見方を示した,00000000010
14720,2,3月に新規設定された中国株ファンド2本が大型設定となったほか、1月に設定された米高利回り債に投資するファンドへの堅調な資金流入が寄与した,00000000010
14720,3,ただ「市況反転などのタイミングを狙っていくようなハイリスクハイリターン型商品への資金流入が主体で、貯蓄から投資への流れが戻ってくるようなすそ野の広い流入ではない」（大手投信会社）と指摘する向きもある,00000000010
14720,5,3月に設定された野村アセットマネジメントの「野村新中国株投資」62006983JP（販売は野村証券）と大和証券投資信託委託の「ダイワチャイナA（エース）」62006975JP（販売：大和証券）への資金流入が合わせて900億円を超えたことが要因,00000000010
14725,3,こうした資金需要の増加を受けて財務省は27日、弾力条項を発動して貸付枠をそれまでの1兆円から1兆1303億円に拡大している,00000000010
14759,4,さらに、地方公共団体に対する証書貸付債権を適格担保化することで、金融機関への資金供給を強化する,00000000010
14770,2,＜銀行券ルール撤廃に否定的＞白川総裁は、銀行券ルールを撤廃すべきとの意見があることに対して「その目的が経済金融情勢の悪化に対応して日銀が潤沢に資金供給を行えるようにするということならば、現在、銀行券ルールを撤廃する必要はない」と述べ、撤廃にあらためて否定的な見解を示した,00000000010
14770,3,その上で「資金供給を行う手段として、長期国債を使った長期オペと短期の資金供給オペの両方があるが、現在のところ、長期国債オペを増額しないと潤沢に資金供給ができないという状況ではない」と強調,00000001010
14770,4,「長期的な負債である銀行券に対応させた長期国債オペと準備預金など短期的に変動する負債に対応させた短期オペの両方を活用した方が円滑に潤沢に資金供給ができる」と述べ、長期国債の買い切りを増額しなくても現行のオペで対応できるとの認識を示した,00000001010
14775,4,中国を有望視する理由として同氏は、今年も7─8％の経済成長が見込まれるなど「世界のなかでも高い成長が期待できる」ことや、世界最大の外貨準備高を保有する中国政府が景気浮揚に向け柔軟な政策が取れることなどを挙げた,00000000010
14876,1,保有株式に対するリスクバッファーを確保しながら、一方で企業の資金需要にも応えざるを得ない邦銀の苦境を浮き彫りにさせた,00000000010
14902,1,保有株式に対するリスクバッファーを確保しながら、一方で企業の資金需要にも応えざるを得ない邦銀の苦境を浮き彫りにさせた,00000000010
15074,4,なぜなら、過剰流動性があるところに資金を供給しても、何のいいこともないからだ」と述べ、金利が低くなりすぎればインターバンク市場の機能が完全に停止する恐れがある、と指摘した,00000000010
15080,11,なぜなら、過剰流動性があるところに資金を供給しても、何のいいこともないからだ」と述べ、金利が低くなりすぎればインターバンク市場の機能が完全に停止する恐れがある、と指摘した,00000000010
15093,10,なぜなら、過剰流動性があるところに資金を供給しても、何のいいこともないからだ」と述べ、金利が低くなりすぎればインターバンク市場の機能が完全に停止する恐れがある、と指摘した,00000000010
15157,5,世界経済の深刻な落ち込みとともにインフレは後退しているが、各国地域の中銀による巨額の資金供給は、将来インフレの原因になる可能性があると懸念する声もある,10000000010
15163,1,引き続き売り方の買い戻しや海外勢の資金流入が観測されるものの、日経平均で9000円前後の水準は戻り売りが厚く重さを感じさせており、時価水準で値固めするという,00000000010
15164,10,世界経済の深刻な落ち込みとともにインフレは後退しているが、各国地域の中銀による巨額の資金供給が将来インフレの原因になる可能性があると懸念する声もある,10000000010
15165,5,一方、企業の決算発表が本格化する5月に企業金融が再び厳しい局面を迎えるとの懸念については「資金需要がそれほど高まる状況ではないので、5月危機というほどではないだろうと個人的には思っている」としながらも、「注視してみる必要はある」と警戒態勢は崩さなかった,00000000010
15174,19,一方、早川大阪支店長は、企業の決算発表が本格化する5月に企業金融が再び厳しい局面を迎えるとの懸念について「資金需要がそれほど高まる状況ではないので、5月危機というほどではないだろうと個人的には思っているが、注視してみる必要はある」と語った,00000000010
15190,1,引き続き売り方の買い戻しや海外勢の資金流入が観測されるものの、日経平均で9000円前後の水準は戻り売りが厚く重さを感じさせており、時価水準で値固めするという,00000000010
15199,9,一連の措置は将来、インフレを引き起こしかねないとの懸念について、コーン副議長とダドリーNY連銀総裁は、必要となれば過剰流動性を吸収する手段を多く確保していると述べ、懸念要因ではないとの立場を示した,10000000010
15207,2,出資者はそれぞれ、少なくとも5億ユーロ（6億5550万ドル）相当の株式取得を求められる見通しだが、この資金は直接オペルに入るため、GMに対する資金流入はないという,00000000010
15222,8,一つは、金利の下限を1％とし、銀行への資金供給を拡大すべきとするウェーバー独連銀総裁とシュタルク専務理事が主導するグループ,00000000010
15299,0,日銀が22日発表した4月の主要銀行貸出動向アンケート調査によると、資金需要の強さを示す資金需要判断DIは、企業向けがプラス13（前回調査はプラス43）と、前回1月調査よりも大幅に低下した,00000000010
15543,11,-流動性が最も高い債券市場への資金流入は限定的で、利回りは若干低下,00000000110
15561,6,専務理事は、インフレを伴わない経済回復の実現に向け、適切な時期に過剰流動性を吸収することが非常に重要と発言,10000000010
15561,8,また、過剰流動性の吸収手段として中銀による債券発行を挙げ、ECBの規定では実施は可能と述べた,00000000010
15637,10,個人投資家のリスク資産への投資意欲が冷え込んでいるといわれるが、高金利通貨や分配型、新興諸国といった一部のカテゴリーに資金流入が集中する傾向が出ている,00000000010
15637,14,だが、4月に入りETFからは資金流出が拡大している,00000000010
15637,15,27日現在、ETFからの資金流出は2000億円を上回ったもようだ,00000000010
15755,1,顧客の資金流出が継続するなか、評価損の計上が重しとなった,00000000010
15825,1,自己資本比率は国内行に求められる規制値を上回る見込みだが、中小企業などへの円滑な資金供給のために財務基盤を強化するとしている,00000000010
15825,6,2009年3月期の自己資本比率は国内行に求められる4％を上回り8％台後半を維持できる見込みとしているが、中小企業などへの安定的で円滑な資金供給を図るため、財務基盤を充実することにした,00000000010
15834,2,一方で、三菱東京UFJ銀の足元の状況では3月までに実施した増資や株価の安定で、企業の資金需要には十分に応えられるとの認識を示した,00100000010
15834,4,――企業の資金需要に応えるための自己資本は十分なのか,00000000010
15844,3,発表によると、理事会は、ユーロ圏の企業が発行したカバードボンドの買い入れを決定したほか、銀行への資金供給では期間をこれまでの倍の最大12カ月にした,00000000010
15849,3,発表によると、理事会は、ユーロ圏の企業が発行したカバードボンドの買い入れを決定したほか、銀行への資金供給では期間をこれまでの倍の最大12カ月にした,00000000010
15987,0,財務省が12日に発表した4月末の外貨準備高は1兆0114億7300万ドルとなり、前月末から70億7600万ドル減少した,00000000010
15987,9,各国の外貨準備高をみると、国際通貨基金（IMF）が公表している直近の2008年4月末の時点で、1位は中国の1兆0838億SDR、2位が日本の6059億SDR、3位がロシアの3206億SDR、4位がインドの1881億SDR、5位が台湾の1787億SDRなど,00000000010
16010,8,「証券会社の顧客を中心に、株価が底値水準にあるとみて買う向きが増えたようだが、資金流入が好調なのは新規のファンドで、既存ファンドに幅広く資金が入っている感じではない」（国内投信会社）との声もある,00100000010
16050,6,東京市場では、英フィナンシャルタイムズ紙が電子版のオピニオン欄に「米国のトリプルA格付けにリスク」とする記事を掲載したことが話題となったが、米株や原油先物が上昇する中でのドル安は、投資家のリスク選好姿勢を強め、米国から高金利通貨などへの資金移動を促す面もある、という,00000000010
16056,24,直接金融市場の機能低下で、企業の資金需要は銀行貸出に大きくシフト,00000000010
16120,5,その上で「1つの可能性は、マネーサプライを拡大し、政府債ばかりでなく他の銀行が発行した証券や他の金融資産などを買い入れるために追加的な資本を用いることだ」と述べた,00000000010
16177,4,金融市場の混乱の影響で苦境に陥っている企業の資金需要に応えるため、貸出ビジネスを強化する,00000000010
16231,5,これには日本の多額の国内貯蓄、国内の金融機関、機関投資家の強い国内投資志向、比較的低水準にある外国人投資家の国債保有比率、日本の1兆ドルにのぼる外貨準備高が含まれる,00000000010
16231,9,日本の1兆ドルにのぼる外貨準備高は大半の国々に比べて相対的に大きいが、政府債務対比では小さく、これだけでは深刻なストレスにさらされた場合のリファイナンスリスクを回避することはできないとみている,00000000010
16290,9,収益の柱となる貸出金収益の見通しについて、会見した畔柳信雄社長は企業の資金需要が低下しつつあると指摘,00000000010
16381,10,株価の下げ止まりに伴って投資家のリスク回避姿勢が緩和し、米国から資金流出が強まることでドル安が進むとの見方をはじめ、一時は強含みを見せていた米景気指標に予想を下回るものが出始めたこと、米連邦準備理事会（FRB）が20日に公表した4月連邦公開市場委員会（FOMC）議事録で「債券買い取りを一段と拡大することが正当化される可能性があるとの見方を一部のメンバーが示した」こと、同時に米国の財政リスクに対する懸念が強まりやすくなったこと――などだ,00100000010
16424,6,一方、米国債などの外貨建て債券を金融機関に対する資金供給の担保に加えることについては、金融機関の資金調達の手段が広がる点でセーフティネットとしての意味がある,00000000010
16424,10,今回、米国債や英国債、独国債、仏国債を資金供給の担保にすることを決めた,00000000010
